# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  428       2.340830396969e-10       2.600893669355e-12      -6.389395597468e-12       0.000000000000e+00       1.276761583956e-13       1.012602605150e-14       1.630628583588e-15 
  429       2.348515748523e-10       2.584214435989e-12      -6.567879177637e-12       0.000000000000e+00       1.266614156462e-13       9.902411847508e-15       1.617471736004e-15 
  430       2.356552986946e-10       2.567139905565e-12      -6.742355008667e-12       0.000000000000e+00       1.256559602542e-13       9.683101439993e-15       1.604250122121e-15 
  431       2.364935688966e-10       2.549678553354e-12      -6.912790602219e-12       0.000000000000e+00       1.246597755305e-13       9.468056757734e-15       1.590965298511e-15 
  432       2.373657244760e-10       2.531839059414e-12      -7.079153838399e-12       0.000000000000e+00       1.236728409967e-13       9.257237881133e-15       1.577618841581e-15 
  433       2.382710856733e-10       2.513630309833e-12      -7.241412969933e-12       0.000000000000e+00       1.226951323547e-13       9.050603029007e-15       1.564212347648e-15 
  434       2.392089538313e-10       2.495061397975e-12      -7.399536626351e-12       0.000000000000e+00       1.217266214558e-13       8.848108545366e-15       1.550747433013e-15 
  435       2.401786112735e-10       2.476141625722e-12      -7.553493818166e-12       0.000000000000e+00       1.207672762706e-13       8.649708886205e-15       1.537225734030e-15 
  436       2.411793211823e-10       2.456880504715e-12      -7.703253941048e-12       0.000000000000e+00       1.198170608584e-13       8.455356606287e-15       1.523648907186e-15 
  437       2.422103274785e-10       2.437287757600e-12      -7.848786780010e-12       0.000000000000e+00       1.188759353364e-13       8.265002345928e-15       1.510018629166e-15 
  438       2.432708546993e-10       2.417373319269e-12      -7.990062513582e-12       0.000000000000e+00       1.179438558494e-13       8.078594817785e-15       1.496336596934e-15 
  439       2.443601078774e-10       2.397147338105e-12      -8.127051717996e-12       0.000000000000e+00       1.170207745394e-13       7.896080793636e-15       1.482604527799e-15 
  440       2.454772724193e-10       2.376620177222e-12      -8.259725371359e-12       0.000000000000e+00       1.161066395150e-13       7.717405091173e-15       1.468824159495e-15 
  441       2.466215139844e-10       2.355802415713e-12      -8.388054857835e-12       0.000000000000e+00       1.152013948204e-13       7.542510560782e-15       1.454997250248e-15 
  442       2.477919783632e-10       2.334704849888e-12      -8.512011971826e-12       0.000000000000e+00       1.143049804059e-13       7.371338072329e-15       1.441125578853e-15 
  443       2.489877913564e-10       2.313338494520e-12      -8.631568922149e-12       0.000000000000e+00       1.134173320964e-13       7.203826501948e-15       1.427210944745e-15 
  444       2.502080586534e-10       2.291714584089e-12      -8.746698336215e-12       0.000000000000e+00       1.125383815613e-13       7.039912718825e-15       1.413255168075e-15 
  445       2.514518657109e-10       2.269844574023e-12      -8.857373264211e-12       0.000000000000e+00       1.116680562842e-13       6.879531571983e-15       1.399260089779e-15 
  446       2.527182776316e-10       2.247740141940e-12      -8.963567183276e-12       0.000000000000e+00       1.108062795319e-13       6.722615877068e-15       1.385227571655e-15 
  447       2.540063390431e-10       2.225413188894e-12      -9.065254001683e-12       0.000000000000e+00       1.099529703241e-13       6.569096403135e-15       1.371159496433e-15 
  448       2.553150739762e-10       2.202875840618e-12      -9.162408063016e-12       0.000000000000e+00       1.091080434032e-13       6.418901859433e-15       1.357057767850e-15 
  449       2.566434857438e-10       2.180140448766e-12      -9.255004150351e-12       0.000000000000e+00       1.082714092031e-13       6.271958882190e-15       1.342924310725e-15 
  450       2.579905568197e-10       2.157219592155e-12      -9.343017490434e-12       0.000000000000e+00       1.074429738194e-13       6.128192021400e-15       1.328761071026e-15 
  451       2.593552487169e-10       2.134126078010e-12      -9.426423757861e-12       0.000000000000e+00       1.066226389784e-13       5.987523727605e-15       1.314570015950e-15 
  452       2.607365018667e-10       2.110872943206e-12      -9.505199079257e-12       0.000000000000e+00       1.058103020068e-13       5.849874338686e-15       1.300353133991e-15 
  453       2.621332354969e-10       2.087473455513e-12      -9.579320037457e-12       0.000000000000e+00       1.050058558009e-13       5.715162066643e-15       1.286112435017e-15 
  454       2.635443475110e-10       2.063941114837e-12      -9.648763675681e-12       0.000000000000e+00       1.042091887966e-13       5.583302984384e-15       1.271849950341e-15 
  455       2.649687143665e-10       2.040289654462e-12      -9.713507501718e-12       0.000000000000e+00       1.034201849384e-13       5.454211012511e-15       1.257567732792e-15 
  456       2.664051909536e-10       2.016533042299e-12      -9.773529492102e-12       0.000000000000e+00       1.026387236492e-13       5.327797906100e-15       1.243267856795e-15 
  457       2.678526104740e-10       1.992685482121e-12      -9.828808096294e-12       0.000000000000e+00       1.018646797995e-13       5.203973241494e-15       1.228952418436e-15 
  458       2.693097843197e-10       1.968761414812e-12      -9.879322240859e-12       0.000000000000e+00       1.010979236770e-13       5.082644403082e-15       1.214623535541e-15 
  459       2.707755019513e-10       1.944775519609e-12      -9.925051333644e-12       0.000000000000e+00       1.003383209564e-13       4.963716570091e-15       1.200283347747e-15 
  460       2.722485307769e-10       1.920742715343e-12      -9.965975267964e-12       0.000000000000e+00       9.958573266825e-14       4.847092703363e-15       1.185934016573e-15 
  461       2.737276160309e-10       1.896678161684e-12      -1.000207442677e-11       0.000000000000e+00       9.884001516899e-14       4.732673532149e-15       1.171577725497e-15 
  462       2.752114806524e-10       1.872597260384e-12      -1.003332968684e-11       0.000000000000e+00       9.810102011013e-14       4.620357540890e-15       1.157216680028e-15 
  463       2.766988251641e-10       1.848515656520e-12      -1.005972242296e-11       0.000000000000e+00       9.736859440786e-14       4.510040956002e-15       1.142853107778e-15 
  464       2.781883275507e-10       1.824449239737e-12      -1.008123451208e-11       0.000000000000e+00       9.664258021249e-14       4.401617732664e-15       1.128489258534e-15 
  465       2.796786431380e-10       1.800414145488e-12      -1.009784833752e-11       0.000000000000e+00       9.592281487791e-14       4.294979541603e-15       1.114127404335e-15 
  466       2.811685453808e-10       1.776425700556e-12      -1.010955491454e-11       0.000000000000e+00       9.520915819394e-14       4.190035485765e-15       1.099769630783e-15 
  467       2.826573533095e-10       1.752495220851e-12      -1.011637853765e-11       0.000000000000e+00       9.450157508018e-14       4.086771954199e-15       1.085417203670e-15 
  468       2.841445171809e-10       1.728633116150e-12      -1.011835291049e-11       0.000000000000e+00       9.380005541208e-14       3.985194609548e-15       1.071071182736e-15 
  469       2.856294787302e-10       1.704849937456e-12      -1.011551310260e-11       0.000000000000e+00       9.310458697580e-14       3.885308824639e-15       1.056732628600e-15 
  470       2.871116711278e-10       1.681156377654e-12      -1.010789555805e-11       0.000000000000e+00       9.241515545282e-14       3.787119680150e-15       1.042402602715e-15 
  471       2.885905189356e-10       1.657563272176e-12      -1.009553810412e-11       0.000000000000e+00       9.173174440442e-14       3.690631962268e-15       1.028082167328e-15 
  472       2.900654380628e-10       1.634081599661e-12      -1.007847995996e-11       0.000000000000e+00       9.105433525617e-14       3.595850160362e-15       1.013772385440e-15 
  473       2.915358357233e-10       1.610722482616e-12      -1.005676174523e-11       0.000000000000e+00       9.038290728248e-14       3.502778464642e-15       9.994743207619e-16 
  474       2.930011103912e-10       1.587497188075e-12      -1.003042548874e-11       0.000000000000e+00       8.971743759113e-14       3.411420763826e-15       9.851890376708e-16 
  475       2.944606517574e-10       1.564417128262e-12      -9.999514637181e-12       0.000000000000e+00       8.905790110773e-14       3.321780642805e-15       9.709176011717e-16 
  476       2.959138406862e-10       1.541493861255e-12      -9.964074063691e-12       0.000000000000e+00       8.840427056029e-14       3.233861380308e-15       9.566610768530e-16 
  477       2.973600491715e-10       1.518739091638e-12      -9.924150076574e-12       0.000000000000e+00       8.775651646368e-14       3.147665946563e-15       9.424205308456e-16 
  478       2.987986402933e-10       1.496164671172e-12      -9.879790427938e-12       0.000000000000e+00       8.711460710423e-14       3.063197000971e-15       9.281970297806e-16 
  479       3.002289681737e-10       1.473782599449e-12      -9.831044322350e-12       0.000000000000e+00       8.647850852414e-14       2.980456889759e-15       9.139916407470e-16 
  480       3.016503779338e-10       1.451605024558e-12      -9.777962425498e-12       0.000000000000e+00       8.584818450609e-14       2.899447643656e-15       8.998054312503e-16 
  481       3.030622056497e-10       1.429644243740e-12      -9.720596872847e-12       0.000000000000e+00       8.522359655769e-14       2.820170975548e-15       8.856394691703e-16 
  482       3.044637783091e-10       1.407912704056e-12      -9.659001278298e-12       0.000000000000e+00       8.460470389604e-14       2.742628278150e-15       8.714948227188e-16 
  483       3.058544137674e-10       1.386423003041e-12      -9.593230742844e-12       0.000000000000e+00       8.399146343220e-14       2.666820621670e-15       8.573725603982e-16 
  484       3.072334207044e-10       1.365187889373e-12      -9.523341863227e-12       0.000000000000e+00       8.338382975576e-14       2.592748751468e-15       8.432737509589e-16 
  485       3.086000985804e-10       1.344220263523e-12      -9.449392740598e-12       0.000000000000e+00       8.278175511932e-14       2.520413085728e-15       8.291994633578e-16 
  486       3.099537375928e-10       1.323533178429e-12      -9.371442989172e-12       0.000000000000e+00       8.218518942299e-14       2.449813713119e-15       8.151507667161e-16 
  487       3.112936186323e-10       1.303139840145e-12      -9.289553744888e-12       0.000000000000e+00       8.159408019895e-14       2.380950390462e-15       8.011287302773e-16 
  488       3.126190132393e-10       1.283053608511e-12      -9.203787674063e-12       0.000000000000e+00       8.100837259595e-14       2.313822540390e-15       7.871344233653e-16 
  489       3.139291835603e-10       1.263287997808e-12      -9.114208982053e-12       0.000000000000e+00       8.042800936380e-14       2.248429249020e-15       7.731689153424e-16 
  490       3.152233823044e-10       1.243856677422e-12      -9.020883421911e-12       0.000000000000e+00       7.985293083792e-14       2.184769263613e-15       7.592332755672e-16 
  491       3.165008526995e-10       1.224773472503e-12      -8.923878303039e-12       0.000000000000e+00       7.928307492384e-14       2.122840990240e-15       7.453285733530e-16 
  492       3.177608284487e-10       1.206052364630e-12      -8.823262499853e-12       0.000000000000e+00       7.871837708170e-14       2.062642491446e-15       7.314558779251e-16 
  493       3.190025336868e-10       1.187707492467e-12      -8.719106460434e-12       0.000000000000e+00       7.815877031079e-14       2.004171483918e-15       7.176162583796e-16 
  494       3.202251829364e-10       1.169753152426e-12      -8.611482215191e-12       0.000000000000e+00       7.760418513407e-14       1.947425336144e-15       7.038107836409e-16 
  495       3.214279810645e-10       1.152203799329e-12      -8.500463385514e-12       0.000000000000e+00       7.705454958266e-14       1.892401066086e-15       6.900405224199e-16 
  496       3.226101232391e-10       1.135074047068e-12      -8.386125192435e-12       0.000000000000e+00       7.650978918037e-14       1.839095338835e-15       6.763065431722e-16 
  497       3.237707948849e-10       1.118378669265e-12      -8.268544465282e-12       0.000000000000e+00       7.596982692821e-14       1.787504464286e-15       6.626099140555e-16 
  498       3.249091716404e-10       1.102132599935e-12      -8.147799650341e-12       0.000000000000e+00       7.543458328893e-14       1.737624394795e-15       6.489517028884e-16 
  499       3.260244193136e-10       1.086350934145e-12      -8.023970819511e-12       0.000000000000e+00       7.490397617149e-14       1.689450722848e-15       6.353329771079e-16 
  500       3.271156938391e-10       1.071048928678e-12      -7.897139678958e-12       0.000000000000e+00       7.437792091561e-14       1.642978678724e-15       6.217548037276e-16 
  501       3.281821412339e-10       1.056242002689e-12      -7.767389577782e-12       0.000000000000e+00       7.385633027627e-14       1.598203128159e-15       6.082182492957e-16 
  502       3.292228975540e-10       1.041945738372e-12      -7.634805516664e-12       0.000000000000e+00       7.333911440825e-14       1.555118570016e-15       5.947243798530e-16 
  503       3.302370888506e-10       1.028175881615e-12      -7.499474156530e-12       0.000000000000e+00       7.282618085062e-14       1.513719133943e-15       5.812742608908e-16 
  504       3.312238311269e-10       1.014948342665e-12      -7.361483827208e-12       0.000000000000e+00       7.231743451124e-14       1.473998578041e-15       5.678689573091e-16 
  505       3.321823595084e-10       1.002277314959e-12      -7.220921710698e-12       0.000000000000e+00       7.181279302096e-14       1.435949177240e-15       5.545094429470e-16 
  506       3.331124199375e-10       9.901695706712e-13      -7.077865284159e-12       0.000000000000e+00       7.131223331387e-14       1.399558357934e-15       5.411963263919e-16 
  507       3.340138886772e-10       9.786300021268e-13      -6.932390647468e-12       0.000000000000e+00       7.081574635845e-14       1.364811961793e-15       5.279301171882e-16 
  508       3.348866441348e-10       9.676634885497e-13      -6.784575333626e-12       0.000000000000e+00       7.032332190104e-14       1.331695343427e-15       5.147113154665e-16 
  509       3.357305668783e-10       9.572748958380e-13      -6.634498316084e-12       0.000000000000e+00       6.983494845756e-14       1.300193367538e-15       5.015404118592e-16 
  510       3.365455396540e-10       9.474690763421e-13      -6.482240016079e-12       0.000000000000e+00       6.935061330523e-14       1.270290406061e-15       4.884178874158e-16 
  511       3.373314474030e-10       9.382508686414e-13      -6.327882309962e-12       0.000000000000e+00       6.887030247435e-14       1.241970335307e-15       4.753442135185e-16 
  512       3.380881772788e-10       9.296250973218e-13      -6.171508536526e-12       0.000000000000e+00       6.839400074001e-14       1.215216533109e-15       4.623198517980e-16 
  513       3.388156186641e-10       9.215965727530e-13      -6.013203504343e-12       0.000000000000e+00       6.792169161381e-14       1.190011875965e-15       4.493452540489e-16 
  514       3.395136631878e-10       9.141700908656e-13      -5.853053499089e-12       0.000000000000e+00       6.745335733560e-14       1.166338736180e-15       4.364208621451e-16 
  515       3.401822047420e-10       9.073504329283e-13      -5.691146290879e-12       0.000000000000e+00       6.698897886523e-14       1.144178979014e-15       4.235471079556e-16 
  516       3.408211394996e-10       9.011423653255e-13      -5.527571141592e-12       0.000000000000e+00       6.652853587428e-14       1.123513959822e-15       4.107244132598e-16 
  517       3.414303659303e-10       8.955506393339e-13      -5.362418812211e-12       0.000000000000e+00       6.607200673775e-14       1.104324521200e-15       3.979531896634e-16 
  518       3.420097848189e-10       8.905799909006e-13      -5.195781570142e-12       0.000000000000e+00       6.561936852587e-14       1.086590990128e-15       3.852338385136e-16 
  519       3.425592992814e-10       8.862351404194e-13      -5.027753196554e-12       0.000000000000e+00       6.517059699576e-14       1.070293175115e-15       3.725667508149e-16 
  520       3.430788147824e-10       8.825207925088e-13      -4.858428993708e-12       0.000000000000e+00       6.472566658321e-14       1.055410363341e-15       3.599523071443e-16 
  521       3.435682391523e-10       8.794416357888e-13      -4.687905792283e-12       0.000000000000e+00       6.428455039439e-14       1.041921317804e-15       3.473908775674e-16 
  522       3.440274826040e-10       8.770023426584e-13      -4.516281958712e-12       0.000000000000e+00       6.384722019760e-14       1.029804274460e-15       3.348828215534e-16 
  523       3.444564577504e-10       8.752075690726e-13      -4.343657402508e-12       0.000000000000e+00       6.341364641499e-14       1.019036939370e-15       3.224284878912e-16 
  524       3.448550796209e-10       8.740619543200e-13      -4.170133583602e-12       0.000000000000e+00       6.298379811429e-14       1.009596485842e-15       3.100282146042e-16 
  525       3.452232656792e-10       8.735701207996e-13      -3.995813519664e-12       0.000000000000e+00       6.255764300057e-14       1.001459551576e-15       2.976823288668e-16 
  526       3.455609358395e-10       8.737366737982e-13      -3.820801793442e-12       0.000000000000e+00       6.213514740794e-14       9.946022358081e-16       2.853911469190e-16 
  527       3.458680124842e-10       8.745662012680e-13      -3.645204560088e-12       0.000000000000e+00       6.171627629129e-14       9.890000964533e-16       2.731549739826e-16 
  528       3.461444204807e-10       8.760632736033e-13      -3.469129554491e-12       0.000000000000e+00       6.130099321807e-14       9.846281472500e-16       2.609741041767e-16 
  529       3.463900871984e-10       8.782324434181e-13      -3.292686098606e-12       0.000000000000e+00       6.088926035993e-14       9.814608549043e-16       2.488488204328e-16 
  530       3.466049425259e-10       8.810782453231e-13      -3.115985108786e-12       0.000000000000e+00       6.048103848455e-14       9.794721362330e-16       2.367793944109e-16 
  531       3.467889188881e-10       8.846051957032e-13      -2.939139103113e-12       0.000000000000e+00       6.007628694731e-14       9.786353553083e-16       2.247660864146e-16 
  532       3.469419512629e-10       8.888177924945e-13      -2.762262208727e-12       0.000000000000e+00       5.967496368306e-14       9.789233206012e-16       2.128091453071e-16 
  533       3.470639771988e-10       8.937205149617e-13      -2.585470169157e-12       0.000000000000e+00       5.927702519782e-14       9.803082821257e-16       2.009088084261e-16 
  534       3.471549368313e-10       8.993178234753e-13      -2.408880351655e-12       0.000000000000e+00       5.888242656054e-14       9.827619285827e-16       1.890653015003e-16 
  535       3.472147729007e-10       9.056141592890e-13      -2.232611754521e-12       0.000000000000e+00       5.849112139483e-14       9.862553845036e-16       1.772788385639e-16 
  536       3.472434307684e-10       9.126139443164e-13      -2.056785014439e-12       0.000000000000e+00       5.810306187068e-14       9.907592073944e-16       1.655496218729e-16 
  537       3.472408584347e-10       9.203215809088e-13      -1.881522413805e-12       0.000000000000e+00       5.771819869620e-14       9.962433848798e-16       1.538778418205e-16 
  538       3.472070065550e-10       9.287414516325e-13      -1.706947888057e-12       0.000000000000e+00       5.733648110937e-14       1.002677331847e-15       1.422636768523e-16 
  539       3.471418284578e-10       9.378779190455e-13      -1.533187033009e-12       0.000000000000e+00       5.695785686973e-14       1.010029887588e-15       1.307072933822e-16 
  540       3.470452801611e-10       9.477353254751e-13      -1.360367112178e-12       0.000000000000e+00       5.658227225017e-14       1.018269312948e-15       1.192088457081e-16 
  541       3.469173203894e-10       9.583179927951e-13      -1.188617064118e-12       0.000000000000e+00       5.620967202861e-14       1.027363287464e-15       1.077684759268e-16 
  542       3.467579105914e-10       9.696302222031e-13      -1.018067509746e-12       0.000000000000e+00       5.583999947978e-14       1.037278906511e-15       9.638631385030e-17 
  543       3.465670149564e-10       9.816762939976e-13      -8.488507596801e-13       0.000000000000e+00       5.547319636691e-14       1.047982678447e-15       8.506247692082e-17 
  544       3.463446598680e-10       9.944589352228e-13      -6.810887389452e-13       0.000000000000e+00       5.510921201459e-14       1.059444795111e-15       7.379725170439e-17 
  545       3.460911139786e-10       1.007974677986e-12      -5.148563910879e-13       0.000000000000e+00       5.474803081085e-14       1.071652074729e-15       6.259164388017e-17 
  546       3.458067129872e-10       1.022218376493e-12      -3.502173092552e-13       0.000000000000e+00       5.438964542469e-14       1.084595359712e-15       5.144684280168e-17 
  547       3.454918006798e-10       1.037184727104e-12      -1.872357326538e-13       0.000000000000e+00       5.403404778696e-14       1.098265273511e-15       4.036404123951e-17 
  548       3.451467289708e-10       1.052868267488e-12      -2.597654899052e-14       0.000000000000e+00       5.368122908581e-14       1.112652219493e-15       2.934443537036e-17 
  549       3.447718579437e-10       1.069263375784e-12       1.334947030876e-13       0.000000000000e+00       5.333117976210e-14       1.127746379808e-15       1.838922476612e-17 
  550       3.443675558929e-10       1.086364269754e-12       2.911118315527e-13       0.000000000000e+00       5.298388950475e-14       1.143537714270e-15       7.499612382846e-18 
  551       3.439341993639e-10       1.104165005944e-12       4.468079885565e-13       0.000000000000e+00       5.263934724621e-14       1.160015959226e-15      -3.323195450127e-18 
  552       3.434721731953e-10       1.122659478838e-12       6.005156679892e-13       0.000000000000e+00       5.229754115784e-14       1.177170626430e-15      -1.407798904118e-17 
  553       3.429818705591e-10       1.141841420016e-12       7.521667030398e-13       0.000000000000e+00       5.195845864535e-14       1.194991001917e-15      -2.476355534736e-17 
  554       3.424636930026e-10       1.161704397312e-12       9.016922637553e-13       0.000000000000e+00       5.162208634414e-14       1.213466144879e-15      -3.537867798532e-17 
  555       3.419180504889e-10       1.182241813971e-12       1.049022854601e-12       0.000000000000e+00       5.128841011480e-14       1.232584886532e-15      -4.592213724229e-17 
  556       3.413453614382e-10       1.203446907804e-12       1.194088312020e-12       0.000000000000e+00       5.095741503844e-14       1.252335828997e-15      -5.639271008704e-17 
  557       3.407460527690e-10       1.225312750349e-12       1.336817801993e-12       0.000000000000e+00       5.062908541215e-14       1.272707344171e-15      -6.678917018081e-17 
  558       3.401205599393e-10       1.247832246023e-12       1.477139817597e-12       0.000000000000e+00       5.030340474438e-14       1.293687572596e-15      -7.711028788828e-17 
  559       3.394693269873e-10       1.270998131284e-12       1.614982176567e-12       0.000000000000e+00       4.998035575037e-14       1.315264422340e-15      -8.735483028854e-17 
  560       3.387928065730e-10       1.294802973786e-12       1.750272018853e-12       0.000000000000e+00       4.965992034754e-14       1.337425567865e-15      -9.752156118602e-17 
  561       3.380914600190e-10       1.319239171535e-12       1.882935804184e-12       0.000000000000e+00       4.934207965091e-14       1.360158448903e-15      -1.076092411215e-16 
  562       3.373657573517e-10       1.344298952049e-12       2.012899309623e-12       0.000000000000e+00       4.902681396850e-14       1.383450269330e-15      -1.176166273829e-16 
  563       3.366161773424e-10       1.369974371512e-12       2.140087627129e-12       0.000000000000e+00       4.871410279676e-14       1.407287996036e-15      -1.275424740165e-16 
  564       3.358432075485e-10       1.396257313933e-12       2.264425161118e-12       0.000000000000e+00       4.840392481595e-14       1.431658357804e-15      -1.373855318377e-16 
  565       3.350473443543e-10       1.423139490302e-12       2.385835626018e-12       0.000000000000e+00       4.809625788557e-14       1.456547844178e-15      -1.471445484420e-16 
  566       3.342290930128e-10       1.450612437749e-12       2.504242043835e-12       0.000000000000e+00       4.779107903975e-14       1.481942704341e-15      -1.568182682161e-16 
  567       3.333889676858e-10       1.478667518699e-12       2.619566741710e-12       0.000000000000e+00       4.748836448270e-14       1.507828945985e-15      -1.664054323486e-16 
  568       3.325274914861e-10       1.507295920030e-12       2.731731349475e-12       0.000000000000e+00       4.718808958405e-14       1.534192334189e-15      -1.759047788412e-16 
  569       3.316451965176e-10       1.536488652230e-12       2.840656797219e-12       0.000000000000e+00       4.689022887432e-14       1.561018390286e-15      -1.853150425194e-16 
  570       3.307426239173e-10       1.566236548554e-12       2.946263312844e-12       0.000000000000e+00       4.659475604032e-14       1.588292390744e-15      -1.946349550439e-16 
  571       3.298203238956e-10       1.596530264183e-12       3.048470419626e-12       0.000000000000e+00       4.630164392051e-14       1.615999366033e-15      -2.038632449209e-16 
  572       3.288788557783e-10       1.627360275378e-12       3.147196933773e-12       0.000000000000e+00       4.601086450048e-14       1.644124099503e-15      -2.129986375138e-16 
  573       3.279187880467e-10       1.658716878638e-12       3.242360961987e-12       0.000000000000e+00       4.572238890831e-14       1.672651126255e-15      -2.220398550534e-16 
  574       3.269406983797e-10       1.690590189858e-12       3.333879899023e-12       0.000000000000e+00       4.543618740998e-14       1.701564732016e-15      -2.309856166496e-16 
  575       3.259451736941e-10       1.722970143486e-12       3.421670425248e-12       0.000000000000e+00       4.515222940482e-14       1.730848952012e-15      -2.398346383017e-16 
  576       3.249328101862e-10       1.755846491681e-12       3.505648504200e-12       0.000000000000e+00       4.487048342086e-14       1.760487569841e-15      -2.485856329098e-16 
  577       3.239042133729e-10       1.789208803468e-12       3.585729380150e-12       0.000000000000e+00       4.459091711030e-14       1.790464116348e-15      -2.572373102856e-16 
  578       3.228599981323e-10       1.823046463894e-12       3.661827575662e-12       0.000000000000e+00       4.431349724486e-14       1.820761868496e-15      -2.657883771632e-16 
  579       3.218007887457e-10       1.857348673192e-12       3.733856889149e-12       0.000000000000e+00       4.403818971123e-14       1.851363848243e-15      -2.742375372105e-16 
  580       3.207272189378e-10       1.892104445928e-12       3.801730392435e-12       0.000000000000e+00       4.376495950647e-14       1.882252821413e-15      -2.825834910395e-16 
  581       3.196399319183e-10       1.927302610168e-12       3.865360428318e-12       0.000000000000e+00       4.349377073341e-14       1.913411296570e-15      -2.908249362179e-16 
  582       3.185395804231e-10       1.962931806627e-12       3.924658608121e-12       0.000000000000e+00       4.322458659607e-14       1.944821523891e-15      -2.989605672797e-16 
  583       3.174267995745e-10       1.998980373357e-12       3.979549811851e-12       0.000000000000e+00       4.295737492888e-14       1.976466781220e-15      -3.069893990883e-16 
  584       3.163021246349e-10       2.035435998338e-12       4.030014577806e-12       0.000000000000e+00       4.269212494549e-14       2.008335269796e-15      -3.149117457775e-16 
  585       3.151660712798e-10       2.072286056540e-12       4.076047767100e-12       0.000000000000e+00       4.242883089933e-14       2.040416313623e-15      -3.227282662875e-16 
  586       3.140191626239e-10       2.109517722734e-12       4.117644659400e-12       0.000000000000e+00       4.216748658498e-14       2.072699080421e-15      -3.304396433508e-16 
  587       3.128619292527e-10       2.147117970607e-12       4.154800955419e-12       0.000000000000e+00       4.190808533555e-14       2.105172580960e-15      -3.380465836172e-16 
  588       3.116949092540e-10       2.185073571878e-12       4.187512779407e-12       0.000000000000e+00       4.165062002004e-14       2.137825668383e-15      -3.455498177782e-16 
  589       3.105186482493e-10       2.223371095417e-12       4.215776681653e-12       0.000000000000e+00       4.139508304069e-14       2.170647037536e-15      -3.529501006926e-16 
  590       3.093336994253e-10       2.261996906360e-12       4.239589640974e-12       0.000000000000e+00       4.114146633034e-14       2.203625224292e-15      -3.602482115110e-16 
  591       3.081406235660e-10       2.300937165227e-12       4.258949067213e-12       0.000000000000e+00       4.088976134979e-14       2.236748604881e-15      -3.674449538008e-16 
  592       3.069399890834e-10       2.340177827037e-12       4.273852803734e-12       0.000000000000e+00       4.063995908517e-14       2.270005395217e-15      -3.745411556712e-16 
  593       3.057323720496e-10       2.379704640427e-12       4.284299129913e-12       0.000000000000e+00       4.039205004528e-14       2.303383650221e-15      -3.815376698980e-16 
  594       3.045183562280e-10       2.419503146766e-12       4.290286763641e-12       0.000000000000e+00       4.014602425898e-14       2.336871263157e-15      -3.884353740486e-16 
  595       3.032985331052e-10       2.459558679276e-12       4.291814863810e-12       0.000000000000e+00       3.990187127251e-14       2.370455964949e-15      -3.952351706071e-16 
  596       3.020735019223e-10       2.499856362144e-12       4.288883032813e-12       0.000000000000e+00       3.965958014687e-14       2.404125323515e-15      -4.019379870987e-16 
  597       3.008438697063e-10       2.540381109642e-12       4.281491319040e-12       0.000000000000e+00       3.941913945519e-14       2.437866743092e-15      -4.085447762153e-16 
  598       2.996102513018e-10       2.581117625243e-12       4.269640219369e-12       0.000000000000e+00       3.918053728006e-14       2.471667463564e-15      -4.150565159399e-16 
  599       2.983732694027e-10       2.622050400735e-12       4.253330681663e-12       0.000000000000e+00       3.894376121093e-14       2.505514559789e-15      -4.214742096717e-16 
  600       2.971335545835e-10       2.663163715344e-12       4.232564107265e-12       0.000000000000e+00       3.870879834143e-14       2.539394940923e-15      -4.277988863511e-16 
  601       2.958917453306e-10       2.704441634844e-12       4.207342353494e-12       0.000000000000e+00       3.847563526674e-14       2.573295349753e-15      -4.340316005845e-16 
  602       2.946484880744e-10       2.745868010678e-12       4.177667736138e-12       0.000000000000e+00       3.824425808097e-14       2.607202362021e-15      -4.401734327693e-16 
  603       2.934044372206e-10       2.787426479073e-12       4.143543031948e-12       0.000000000000e+00       3.801465237449e-14       2.641102385751e-15      -4.462254892187e-16 
  604       2.921602551814e-10       2.829100460159e-12       4.104971481139e-12       0.000000000000e+00       3.778680323131e-14       2.674981660575e-15      -4.521889022868e-16 
  605       2.909166124074e-10       2.870873157082e-12       4.061956789875e-12       0.000000000000e+00       3.756069522644e-14       2.708826257064e-15      -4.580648304935e-16 
  606       2.896741874193e-10       2.912727555124e-12       4.014503132776e-12       0.000000000000e+00       3.733631242323e-14       2.742622076052e-15      -4.638544586491e-16 
  607       2.884336668387e-10       2.954646420818e-12       3.962615155400e-12       0.000000000000e+00       3.711363837074e-14       2.776354847966e-15      -4.695589979798e-16 
  608       2.871957454204e-10       2.996612301065e-12       3.906297976750e-12       0.000000000000e+00       3.689265610111e-14       2.810010132150e-15      -4.751796862521e-16 
  609       2.859611260837e-10       3.038607522253e-12       3.845557191760e-12       0.000000000000e+00       3.667334812690e-14       2.843573316193e-15      -4.807177878979e-16 
