# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  344       3.491851556997e-10       2.258390241023e-12       1.275248942590e-11       4.929989231180e-15       2.773931917612e-13       4.995130915245e-14       2.355710317327e-15 
  345       3.456074550611e-10       2.279706858468e-12       1.258586081079e-11       4.946226350811e-15       2.747884521518e-13       4.925151684949e-14       2.356476654813e-15 
  346       3.420742633041e-10       2.300754071387e-12       1.241539466857e-11       4.962418947842e-15       2.722128732395e-13       4.855831888524e-14       2.356957237444e-15 
  347       3.385866928378e-10       2.321519930933e-12       1.224116579938e-11       4.978570013532e-15       2.696653252041e-13       4.787121377714e-14       2.357149708173e-15 
  348       3.351458571389e-10       2.341992323943e-12       1.206325138497e-11       4.994682617564e-15       2.671446350614e-13       4.718968446129e-14       2.357051723236e-15 
  349       3.317527738174e-10       2.362160085524e-12       1.188172717976e-11       5.010759703300e-15       2.646498029274e-13       4.651330073588e-14       2.356661656297e-15 
  350       3.284080695049e-10       2.382016389621e-12       1.169665587270e-11       5.026803463022e-15       2.621806614709e-13       4.584203154276e-14       2.355980742749e-15 
  351       3.251122625773e-10       2.401555497537e-12       1.150809827731e-11       5.042815937822e-15       2.597372431426e-13       4.517594541381e-14       2.355011024919e-15 
  352       3.218658587553e-10       2.420771657368e-12       1.131611712911e-11       5.058799220903e-15       2.573195658700e-13       4.451510905011e-14       2.353754657081e-15 
  353       3.186693509428e-10       2.439659104208e-12       1.112077709995e-11       5.074755457933e-15       2.549276329068e-13       4.385958729843e-14       2.352213906370e-15 
  354       3.155232190648e-10       2.458212060349e-12       1.092214481221e-11       5.090686847394e-15       2.525614326834e-13       4.320944312761e-14       2.350391153697e-15 
  355       3.124279299055e-10       2.476424735488e-12       1.072028885306e-11       5.106595640930e-15       2.502209386569e-13       4.256473760508e-14       2.348288894657e-15 
  356       3.093839369465e-10       2.494291326921e-12       1.051527978875e-11       5.122484143699e-15       2.479061091610e-13       4.192552987327e-14       2.345909740449e-15 
  357       3.063916802047e-10       2.511806019755e-12       1.030719017883e-11       5.138354714723e-15       2.456168872560e-13       4.129187712611e-14       2.343256418781e-15 
  358       3.034515860706e-10       2.528962987102e-12       1.009609459041e-11       5.154209767236e-15       2.433532005791e-13       4.066383458542e-14       2.340331774790e-15 
  359       3.005640671463e-10       2.545756390287e-12       9.882069612444e-12       5.170051769034e-15       2.411149611940e-13       4.004145547742e-14       2.337138771949e-15 
  360       2.977295220835e-10       2.562180379050e-12       9.665193869934e-12       5.185883242830e-15       2.389020654414e-13       3.942479100915e-14       2.333680492986e-15 
  361       2.949483354217e-10       2.578229091743e-12       9.445548038228e-12       5.201706766595e-15       2.367143937887e-13       3.881389034494e-14       2.329960140792e-15 
  362       2.922208774265e-10       2.593896655539e-12       9.223214857259e-12       5.217524973915e-15       2.345518106802e-13       3.820880058287e-14       2.325981039336e-15 
  363       2.895475039272e-10       2.609177186632e-12       8.998279145799e-12       5.233340554339e-15       2.324141643872e-13       3.760956673118e-14       2.321746634578e-15 
  364       2.869285561551e-10       2.624064790438e-12       8.770827815715e-12       5.249156253727e-15       2.303012868578e-13       3.701623168480e-14       2.317260495382e-15 
  365       2.843643605820e-10       2.638553561798e-12       8.540949886225e-12       5.264974874604e-15       2.282129935669e-13       3.642883620171e-14       2.312526314429e-15 
  366       2.818552287576e-10       2.652637585181e-12       8.308736498151e-12       5.280799276503e-15       2.261490833667e-13       3.584741887949e-14       2.307547909130e-15 
  367       2.794014571481e-10       2.666310934886e-12       8.074280928178e-12       5.296632376324e-15       2.241093383362e-13       3.527201613170e-14       2.302329222537e-15 
  368       2.770033269741e-10       2.679567675247e-12       7.837678603102e-12       5.312477148675e-15       2.220935236317e-13       3.470266216435e-14       2.296874324259e-15 
  369       2.746611040487e-10       2.692401860829e-12       7.599027114091e-12       5.328336626229e-15       2.201013873363e-13       3.413938895239e-14       2.291187411375e-15 
  370       2.723750386155e-10       2.704807536637e-12       7.358426230937e-12       5.344213900069e-15       2.181326603105e-13       3.358222621611e-14       2.285272809343e-15 
  371       2.701453651871e-10       2.716778738314e-12       7.115977916312e-12       5.360112120041e-15       2.161870560417e-13       3.303120139765e-14       2.279134972917e-15 
  372       2.679723023825e-10       2.728309492346e-12       6.871786340021e-12       5.376034495101e-15       2.142642704947e-13       3.248633963740e-14       2.272778487059e-15 
  373       2.658560527660e-10       2.739393816264e-12       6.625957893258e-12       5.391984293669e-15       2.123639819615e-13       3.194766375049e-14       2.266208067852e-15 
  374       2.637968026844e-10       2.750025718844e-12       6.378601202862e-12       5.407964843974e-15       2.104858509113e-13       3.141519420322e-14       2.259428563410e-15 
  375       2.617947221060e-10       2.760199200314e-12       6.129827145570e-12       5.423979534408e-15       2.086295198407e-13       3.088894908953e-14       2.252444954797e-15 
  376       2.598499644580e-10       2.769908252549e-12       5.879748862274e-12       5.440031813874e-15       2.067946131235e-13       3.036894410745e-14       2.245262356934e-15 
  377       2.579626664649e-10       2.779146859283e-12       5.628481772272e-12       5.456125192135e-15       2.049807368610e-13       2.985519253554e-14       2.237886019515e-15 
  378       2.561329479866e-10       2.787908996304e-12       5.376143587526e-12       5.472263240167e-15       2.031874787318e-13       2.934770520939e-14       2.230321327921e-15 
  379       2.543609118564e-10       2.796188631657e-12       5.122854326918e-12       5.488449590506e-15       2.014144078420e-13       2.884649049798e-14       2.222573804129e-15 
  380       2.526466437192e-10       2.803979725850e-12       4.868736330501e-12       5.504687937597e-15       1.996610745751e-13       2.835155428025e-14       2.214649107630e-15 
  381       2.509902118692e-10       2.811276232056e-12       4.613914273756e-12       5.520982038150e-15       1.979270104423e-13       2.786289992145e-14       2.206553036337e-15 
  382       2.493916670888e-10       2.818072096310e-12       4.358515181847e-12       5.537335711481e-15       1.962117279322e-13       2.738052824968e-14       2.198291527502e-15 
  383       2.478510424858e-10       2.824361257719e-12       4.102668443876e-12       5.553752839870e-15       1.945147203609e-13       2.690443753226e-14       2.189870658627e-15 
  384       2.463683533320e-10       2.830137648657e-12       3.846505827136e-12       5.570237368906e-15       1.928354617222e-13       2.643462345226e-14       2.181296648377e-15 
  385       2.449435969013e-10       2.835395194973e-12       3.590161491368e-12       5.586793307838e-15       1.911734065375e-13       2.597107908491e-14       2.172575857495e-15 
  386       2.435767523076e-10       2.840127816192e-12       3.333772003016e-12       5.603424729926e-15       1.895279897061e-13       2.551379487405e-14       2.163714789710e-15 
  387       2.422677803429e-10       2.844329425716e-12       3.077476349478e-12       5.620135772790e-15       1.878986263546e-13       2.506275860861e-14       2.154720092656e-15 
  388       2.410166113700e-10       2.847995044478e-12       2.821404035625e-12       5.636930180795e-15       1.862848165044e-13       2.461795495081e-14       2.145597554423e-15 
  389       2.398231088322e-10       2.851124187427e-12       2.565638853365e-12       5.653809912619e-15       1.846864636933e-13       2.417936404942e-14       2.136349049982e-15 
  390       2.386871040605e-10       2.853717604111e-12       2.310253784830e-12       5.670776482288e-15       1.831035679777e-13       2.374696282842e-14       2.126975482328e-15 
  391       2.376084079258e-10       2.855776177756e-12       2.055322802499e-12       5.687831412420e-15       1.815361221252e-13       2.332072540672e-14       2.117477776647e-15 
  392       2.365868106667e-10       2.857300926346e-12       1.800920873981e-12       5.704976234217e-15       1.799841115487e-13       2.290062307428e-14       2.107856880420e-15 
  393       2.356220817186e-10       2.858293003715e-12       1.547123966798e-12       5.722212487444e-15       1.784475142390e-13       2.248662426818e-14       2.098113763546e-15 
  394       2.347139695422e-10       2.858753700633e-12       1.294009053159e-12       5.739541720419e-15       1.769263006988e-13       2.207869454875e-14       2.088249418453e-15 
  395       2.338622014518e-10       2.858684445894e-12       1.041654114742e-12       5.756965489998e-15       1.754204338756e-13       2.167679657563e-14       2.078264860210e-15 
  396       2.330664834443e-10       2.858086807404e-12       7.901381474745e-13       5.774485361560e-15       1.739298690956e-13       2.128089008389e-14       2.068161126646e-15 
  397       2.323265000276e-10       2.856962493267e-12       5.395411663116e-13       5.792102908992e-15       1.724545539964e-13       2.089093186013e-14       2.057939278464e-15 
  398       2.316419140493e-10       2.855313352875e-12       2.899442100157e-13       5.809819714678e-15       1.709944284608e-13       2.050687571856e-14       2.047600399350e-15 
  399       2.310123665250e-10       2.853141377994e-12       4.142934593622e-14       5.827637369482e-15       1.695494245502e-13       2.012867247712e-14       2.037145596095e-15 
  400       2.304374764672e-10       2.850448703852e-12      -2.059203252107e-13       5.845557472734e-15       1.681194664377e-13       1.975626993356e-14       2.026575998704e-15 
  401       2.299168407139e-10       2.847237610227e-12      -4.520206645630e-13       5.863581632218e-15       1.667044703419e-13       1.938961284151e-14       2.015892760512e-15 
  402       2.294500337570e-10       2.843510522535e-12      -6.967864903329e-13       5.881711464153e-15       1.653043444597e-13       1.902864288667e-14       2.005097058300e-15 
  403       2.290366075710e-10       2.839270012916e-12      -9.401315730275e-13       5.899948593186e-15       1.639189889001e-13       1.867329866278e-14       1.994190092408e-15 
  404       2.286760914416e-10       2.834518801324e-12      -1.181968630670e-12       5.918294652371e-15       1.625482956175e-13       1.832351564783e-14       1.983173086849e-15 
  405       2.283679917941e-10       2.829259756611e-12      -1.422209324017e-12       5.936751283157e-15       1.611921483447e-13       1.797922618009e-14       1.972047289424e-15 
  406       2.281117920225e-10       2.823495897621e-12      -1.660764251785e-12       5.955320135377e-15       1.598504225270e-13       1.764035943422e-14       1.960813971836e-15 
  407       2.279069523174e-10       2.817230394269e-12      -1.897542945865e-12       5.974002867230e-15       1.585229852548e-13       1.730684139740e-14       1.949474429808e-15 
  408       2.277529094954e-10       2.810466568636e-12      -2.132453866546e-12       5.992801145265e-15       1.572096951976e-13       1.697859484537e-14       1.938029983191e-15 
  409       2.276490768268e-10       2.803207896053e-12      -2.365404397734e-12       6.011716644375e-15       1.559104025368e-13       1.665553931859e-14       1.926481976083e-15 
  410       2.275948438649e-10       2.795458006191e-12      -2.596300842174e-12       6.030751047772e-15       1.546249488997e-13       1.633759109826e-14       1.914831776943e-15 
  411       2.275895762743e-10       2.787220684145e-12      -2.825048416669e-12       6.049906046983e-15       1.533531672921e-13       1.602466318252e-14       1.903080778705e-15 
  412       2.276326156594e-10       2.778499871525e-12      -3.051551247302e-12       6.069183341827e-15       1.520948820324e-13       1.571666526245e-14       1.891230398890e-15 
  413       2.277232793935e-10       2.769299667543e-12      -3.275712364656e-12       6.088584640408e-15       1.508499086846e-13       1.541350369821e-14       1.879282079726e-15 
  414       2.278608604466e-10       2.759624330099e-12      -3.497433699033e-12       6.108111659095e-15       1.496180539917e-13       1.511508149514e-14       1.867237288257e-15 
  415       2.280446272146e-10       2.749478276870e-12      -3.716616075676e-12       6.127766122513e-15       1.483991158091e-13       1.482129827987e-14       1.855097516460e-15 
  416       2.282738233478e-10       2.738866086398e-12      -3.933159209989e-12       6.147549763523e-15       1.471928830380e-13       1.453205027637e-14       1.842864281359e-15 
  417       2.285476675793e-10       2.727792499176e-12      -4.146961702758e-12       6.167464323215e-15       1.459991355588e-13       1.424723028208e-14       1.830539125140e-15 
  418       2.288653535536e-10       2.716262418737e-12      -4.357921035371e-12       6.187511550885e-15       1.448176441642e-13       1.396672764402e-14       1.818123615264e-15 
  419       2.292260496556e-10       2.704280912743e-12      -4.565933565038e-12       6.207693204031e-15       1.436481704931e-13       1.369042823485e-14       1.805619344584e-15 
  420       2.296288988385e-10       2.691853214068e-12      -4.770894520012e-12       6.228011048327e-15       1.424904669635e-13       1.341821442900e-14       1.793027931456e-15 
  421       2.300730184531e-10       2.678984721890e-12      -4.972697994811e-12       6.248466857621e-15       1.413442767058e-13       1.314996507875e-14       1.780351019857e-15 
  422       2.305575000761e-10       2.665681002778e-12      -5.171236945436e-12       6.269062413912e-15       1.402093334968e-13       1.288555549033e-14       1.767590279496e-15 
  423       2.310814093383e-10       2.651947791779e-12      -5.366403184591e-12       6.289799507339e-15       1.390853616924e-13       1.262485740002e-14       1.754747405933e-15 
  424       2.316437857539e-10       2.637790993502e-12      -5.558087376906e-12       6.310679936165e-15       1.379720761612e-13       1.236773895024e-14       1.741824120687e-15 
  425       2.322436425488e-10       2.623216683215e-12      -5.746179034158e-12       6.331705506768e-15       1.368691822182e-13       1.211406466566e-14       1.728822171358e-15 
  426       2.328799664889e-10       2.608231107921e-12      -5.930566510488e-12       6.352878033620e-15       1.357763755576e-13       1.186369542928e-14       1.715743331734e-15 
  427       2.335518004698e-10       2.592840866336e-12      -6.111150661642e-12       6.374198932956e-15       1.346933949184e-13       1.161651450124e-14       1.702589337634e-15 
  428       2.342584947290e-10       2.577053453316e-12      -6.287886344254e-12       6.395667988578e-15       1.336201821900e-13       1.137250659876e-14       1.689361691781e-15 
  429       2.349994638431e-10       2.560876736088e-12      -6.460742319039e-12       6.417284544030e-15       1.325567276224e-13       1.113168145964e-14       1.676061852512e-15 
  430       2.357741046226e-10       2.544318778243e-12      -6.629687718527e-12       6.439047904849e-15       1.315030175549e-13       1.089404803587e-14       1.662691297531e-15 
  431       2.365817959953e-10       2.527387840941e-12      -6.794692051250e-12       6.460957338283e-15       1.304590343839e-13       1.065961448681e-14       1.649251523976e-15 
  432       2.374218988887e-10       2.510092384116e-12      -6.955725205933e-12       6.483012073008e-15       1.294247565309e-13       1.042838817239e-14       1.635744048497e-15 
  433       2.382937561131e-10       2.492441067682e-12      -7.112757455693e-12       6.505211298850e-15       1.284001584107e-13       1.020037564632e-14       1.622170407323e-15 
  434       2.391966922447e-10       2.474442752738e-12      -7.265759462225e-12       6.527554166501e-15       1.273852103990e-13       9.975582649297e-15       1.608532156340e-15 
  435       2.401300135085e-10       2.456106502772e-12      -7.414702279998e-12       6.550039787240e-15       1.263798788007e-13       9.754014102166e-15       1.594830871158e-15 
  436       2.410930076608e-10       2.437441584866e-12      -7.559557360446e-12       6.572667232650e-15       1.253841258179e-13       9.535674099147e-15       1.581068147185e-15 
  437       2.420849438728e-10       2.418457470903e-12      -7.700296556162e-12       6.595435534341e-15       1.243979095176e-13       9.320565901021e-15       1.567245599699e-15 
  438       2.431050726131e-10       2.399163838770e-12      -7.836892125087e-12       6.618343683664e-15       1.234211838002e-13       9.108691928329e-15       1.553364863923e-15 
  439       2.441526255309e-10       2.379570573565e-12      -7.969316734707e-12       6.641390631434e-15       1.224538983668e-13       8.900053754570e-15       1.539427595093e-15 
  440       2.452268153385e-10       2.359687768801e-12      -8.097543466243e-12       6.664575287645e-15       1.214959986880e-13       8.694652099397e-15       1.525435468534e-15 
  441       2.463268356948e-10       2.339525727611e-12      -8.221545818842e-12       6.687896521194e-15       1.205474259712e-13       8.492486821812e-15       1.511390179728e-15 
  442       2.474518610878e-10       2.319094963952e-12      -8.341297713772e-12       6.711353159596e-15       1.196081171290e-13       8.293556913369e-15       1.497293444391e-15 
  443       2.486010467178e-10       2.298406203813e-12      -8.456773498616e-12       6.734943988704e-15       1.186780047470e-13       8.097860491366e-15       1.483146998542e-15 
  444       2.497735283803e-10       2.277470386418e-12      -8.567947951458e-12       6.758667752428e-15       1.177570170520e-13       7.905394792041e-15       1.468952598577e-15 
  445       2.509684223486e-10       2.256298665433e-12      -8.674796285083e-12       6.782523152456e-15       1.168450778797e-13       7.716156163776e-15       1.454712021338e-15 
  446       2.521848252574e-10       2.234902410166e-12      -8.777294151163e-12       6.806508847971e-15       1.159421066429e-13       7.530140060288e-15       1.440427064191e-15 
  447       2.534218139850e-10       2.213293206779e-12      -8.875417644455e-12       6.830623455368e-15       1.150480182996e-13       7.347341033827e-15       1.426099545094e-15 
  448       2.546784455367e-10       2.191482859489e-12      -8.969143306990e-12       6.854865547977e-15       1.141627233205e-13       7.167752728375e-15       1.411731302668e-15 
  449       2.559537569278e-10       2.169483391775e-12      -9.058448132265e-12       6.879233655781e-15       1.132861276578e-13       6.991367872844e-15       1.397324196274e-15 
  450       2.572467650660e-10       2.147307047579e-12      -9.143309569439e-12       6.903726265132e-15       1.124181327123e-13       6.818178274267e-15       1.382880106082e-15 
  451       2.585564666351e-10       2.124966292517e-12      -9.223705527521e-12       6.928341818474e-15       1.115586353022e-13       6.648174811004e-15       1.368400933145e-15 
  452       2.598818379771e-10       2.102473815081e-12      -9.299614379567e-12       6.953078714061e-15       1.107075276304e-13       6.481347425932e-15       1.353888599466e-15 
  453       2.612218349759e-10       2.079842527844e-12      -9.371014966868e-12       6.977935305672e-15       1.098646972529e-13       6.317685119645e-15       1.339345048081e-15 
  454       2.625753929398e-10       2.057085568663e-12      -9.437886603146e-12       7.002909902336e-15       1.090300270470e-13       6.157175943651e-15       1.324772243118e-15 
  455       2.639414264845e-10       2.034216301891e-12      -9.500209078745e-12       7.028000768048e-15       1.082033951785e-13       5.999806993569e-15       1.310172169882e-15 
  456       2.653188294160e-10       2.011248319574e-12      -9.557962664822e-12       7.053206121488e-15       1.073846750707e-13       5.845564402325e-15       1.295546834916e-15 
  457       2.667064746138e-10       1.988195442662e-12      -9.611128117543e-12       7.078524135738e-15       1.065737353715e-13       5.694433333353e-15       1.280898266082e-15 
  458       2.681032139135e-10       1.965071722211e-12      -9.659686682273e-12       7.103952938006e-15       1.057704399220e-13       5.546397973785e-15       1.266228512627e-15 
  459       2.695078779899e-10       1.941891440588e-12      -9.703620097767e-12       7.129490609342e-15       1.049746477242e-13       5.401441527655e-15       1.251539645261e-15 
  460       2.709192762400e-10       1.918669112679e-12      -9.742910600366e-12       7.155135184355e-15       1.041862129093e-13       5.259546209094e-15       1.236833756224e-15 
  461       2.723361966657e-10       1.895419487090e-12      -9.777540928187e-12       7.180884650936e-15       1.034049847050e-13       5.120693235525e-15       1.222112959360e-15 
  462       2.737574057571e-10       1.872157547355e-12      -9.807494325318e-12       7.206736949975e-15       1.026308074044e-13       4.984862820863e-15       1.207379390192e-15 
  463       2.751816483750e-10       1.848898513142e-12      -9.832754546006e-12       7.232689975080e-15       1.018635203334e-13       4.852034168709e-15       1.192635205989e-15 
  464       2.766076476342e-10       1.825657841453e-12      -9.853305858854e-12       7.258741572295e-15       1.011029578188e-13       4.722185465550e-15       1.177882585844e-15 
  465       2.780341047863e-10       1.802451227836e-12      -9.869133051011e-12       7.284889539823e-15       1.003489491565e-13       4.595293873955e-15       1.163123730740e-15 
  466       2.794598364129e-10       1.779293559515e-12      -9.880229071471e-12       7.311131566253e-15       9.960134718255e-14       4.471336281659e-15       1.148360677418e-15 
  467       2.808841909548e-10       1.756195736404e-12      -9.886618214865e-12       7.337465043722e-15       9.886011503370e-14       4.350291588372e-15       1.133594733411e-15 
  468       2.823066449477e-10       1.733167753287e-12      -9.888333669241e-12       7.363887248370e-15       9.812524203084e-14       4.232138476920e-15       1.118827024522e-15 
  469       2.837266668453e-10       1.710219739545e-12      -9.885409950720e-12       7.390395400992e-15       9.739671530411e-14       4.116854657445e-15       1.104058679413e-15 
  470       2.851437169782e-10       1.687361959786e-12      -9.877882911901e-12       7.416986666718e-15       9.667451977672e-14       4.004416861016e-15       1.089290829574e-15 
  471       2.865572475125e-10       1.664604814467e-12      -9.865789750268e-12       7.443658154699e-15       9.595863814869e-14       3.894800833243e-15       1.074524609290e-15 
  472       2.879667024080e-10       1.641958840530e-12      -9.849169016594e-12       7.470406917793e-15       9.524905088061e-14       3.787981327892e-15       1.059761155615e-15 
  473       2.893715173777e-10       1.619434712018e-12      -9.828060623344e-12       7.497229952251e-15       9.454573617742e-14       3.683932100497e-15       1.045001608337e-15 
  474       2.907711198455e-10       1.597043240713e-12      -9.802505853082e-12       7.524124197399e-15       9.384866997218e-14       3.582625901976e-15       1.030247109952e-15 
  475       2.921649289056e-10       1.574795376754e-12      -9.772547366874e-12       7.551086535328e-15       9.315782590982e-14       3.484034472244e-15       1.015498805630e-15 
  476       2.935523552808e-10       1.552702209273e-12      -9.738229212696e-12       7.578113790572e-15       9.247317533092e-14       3.388128533827e-15       1.000757843187e-15 
  477       2.949328012812e-10       1.530774967012e-12      -9.699596833832e-12       7.605202729800e-15       9.179468725546e-14       3.294877785476e-15       9.860253730521e-16 
  478       2.963056607629e-10       1.509025018961e-12      -9.656697077288e-12       7.632350061498e-15       9.112232836663e-14       3.204250895780e-15       9.713025482394e-16 
  479       2.976703190866e-10       1.487463874977e-12      -9.609578202189e-12       7.659552435653e-15       9.045606299454e-14       3.116215496782e-15       9.565905243164e-16 
  480       2.990261530762e-10       1.466103186413e-12      -9.558289888188e-12       7.686806443440e-15       8.979585310003e-14       3.030738177592e-15       9.418904593741e-16 
  481       3.003725309776e-10       1.444954746750e-12      -9.502883243868e-12       7.714108616907e-15       8.914165825839e-14       2.947784477998e-15       9.272035139958e-16 
  482       3.017088124172e-10       1.424030492217e-12      -9.443410815151e-12       7.741455428660e-15       8.849343564319e-14       2.867318882086e-15       9.125308512276e-16 
  483       3.030343483608e-10       1.403342502423e-12      -9.379926593697e-12       7.768843291545e-15       8.785114000999e-14       2.789304811847e-15       8.978736365473e-16 
  484       3.043484810719e-10       1.382903000982e-12      -9.312486025313e-12       7.796268558340e-15       8.721472368016e-14       2.713704620797e-15       8.832330378341e-16 
  485       3.056505440706e-10       1.362724356143e-12      -9.241146018358e-12       7.823727521433e-15       8.658413652457e-14       2.640479587588e-15       8.686102253384e-16 
  486       3.069398620922e-10       1.342819081413e-12      -9.165964952144e-12       7.851216412509e-15       8.595932594745e-14       2.569589909620e-15       8.540063716511e-16 
  487       3.082157510456e-10       1.323199836186e-12      -9.087002685344e-12       7.878731402239e-15       8.534023687008e-14       2.500994696660e-15       8.394226516733e-16 
  488       3.094775179726e-10       1.303879426372e-12      -9.004320564397e-12       7.906268599960e-15       8.472681171459e-14       2.434651964451e-15       8.248602425860e-16 
  489       3.107244610057e-10       1.284870805022e-12      -8.917981431910e-12       7.933824053364e-15       8.411899038774e-14       2.370518628329e-15       8.103203238192e-16 
  490       3.119558693275e-10       1.266187072956e-12      -8.828049635065e-12       7.961393748179e-15       8.351671026465e-14       2.308550496836e-15       7.958040770221e-16 
  491       3.131710231289e-10       1.247841479390e-12      -8.734591034025e-12       7.988973607857e-15       8.291990617261e-14       2.248702265333e-15       7.813126860320e-16 
  492       3.143691935678e-10       1.229847422562e-12      -8.637673010332e-12       8.016559493261e-15       8.232851037480e-14       2.190927509615e-15       7.668473368445e-16 
  493       3.155496427281e-10       1.212218450362e-12      -8.537364475323e-12       8.044147202345e-15       8.174245255408e-14       2.135178679526e-15       7.524092175827e-16 
  494       3.167116235777e-10       1.194968260957e-12      -8.433735878524e-12       8.071732469842e-15       8.116165979678e-14       2.081407092568e-15       7.379995184668e-16 
  495       3.178543799279e-10       1.178110703417e-12      -8.326859216061e-12       8.099310966948e-15       8.058605657643e-14       2.029562927523e-15       7.236194317836e-16 
  496       3.189771463916e-10       1.161659778347e-12      -8.216808039063e-12       8.126878301011e-15       8.001556473754e-14       1.979595218060e-15       7.092701518564e-16 
  497       3.200791483418e-10       1.145629638508e-12      -8.103657462066e-12       8.154430015209e-15       7.945010347937e-14       1.931451846351e-15       6.949528750142e-16 
  498       3.211596018709e-10       1.130034589449e-12      -7.987484171420e-12       8.181961588242e-15       7.888958933968e-14       1.885079536686e-15       6.806687995614e-16 
  499       3.222177137485e-10       1.114889090132e-12      -7.868366433691e-12       8.209468434013e-15       7.833393617854e-14       1.840423849087e-15       6.664191257475e-16 
  500       3.232526813808e-10       1.100207753560e-12      -7.746384104067e-12       8.236945901313e-15       7.778305516204e-14       1.797429172918e-15       6.522050557363e-16 
  501       3.242636927688e-10       1.086005347402e-12      -7.621618634764e-12       8.264389273509e-15       7.723685474609e-14       1.756038720507e-15       6.380277935759e-16 
  502       3.252499264673e-10       1.072296794624e-12      -7.494153083429e-12       8.291793768227e-15       7.669524066019e-14       1.716194520750e-15       6.238885451680e-16 
  503       3.262105515431e-10       1.059097174112e-12      -7.364072121546e-12       8.319154537038e-15       7.615811589118e-14       1.677837412733e-15       6.097885182376e-16 
  504       3.271447275340e-10       1.046421721303e-12      -7.231462042839e-12       8.346466665140e-15       7.562538066702e-14       1.640907039342e-15       5.957289223025e-16 
  505       3.280517282023e-10       1.034284008767e-12      -7.096407795866e-12       8.373725529441e-15       7.509694856162e-14       1.605350741495e-15       5.817109467798e-16 
  506       3.289313168002e-10       1.022690429035e-12      -6.958983970702e-12       8.400927884773e-15       7.457279535262e-14       1.571150535608e-15       5.677356946745e-16 
  507       3.297833815343e-10       1.011645554064e-12      -6.819263569155e-12       8.428070808346e-15       7.405291153916e-14       1.538296900740e-15       5.538042469206e-16 
  508       3.306078127643e-10       1.001153940678e-12      -6.677320964089e-12       8.455151344042e-15       7.353728633945e-14       1.506779946055e-15       5.399176840308e-16 
  509       3.314045030206e-10       9.912201303400e-13      -6.533231906430e-12       8.482166502266e-15       7.302590768214e-14       1.476589408619e-15       5.260770860557e-16 
  510       3.321733470205e-10       9.818486489251e-13      -6.387073532171e-12       8.509113259802e-15       7.251876219762e-14       1.447714651194e-15       5.122835325431e-16 
  511       3.329142416851e-10       9.730440064930e-13      -6.238924369383e-12       8.535988559663e-15       7.201583520937e-14       1.420144660029e-15       4.985381024974e-16 
  512       3.336270861566e-10       9.648106970605e-13      -6.088864345219e-12       8.562789310947e-15       7.151711072532e-14       1.393868042658e-15       4.848418743389e-16 
  513       3.343117818141e-10       9.571531983734e-13      -5.936974792922e-12       8.589512388689e-15       7.102257142915e-14       1.368873025690e-15       4.711959258628e-16 
  514       3.349682322915e-10       9.500759716795e-13      -5.783338458836e-12       8.616154633715e-15       7.053219867164e-14       1.345147452604e-15       4.576013341990e-16 
  515       3.355963434934e-10       9.435834615011e-13      -5.628039509409e-12       8.642712852496e-15       7.004597246202e-14       1.322678781543e-15       4.440591757710e-16 
  516       3.361960236124e-10       9.376800954068e-13      -5.471163538199e-12       8.669183816999e-15       6.956387145931e-14       1.301454083107e-15       4.305705262552e-16 
  517       3.367671831455e-10       9.323702837849e-13      -5.312797572887e-12       8.695564264546e-15       6.908587296363e-14       1.281460038148e-15       4.171364605406e-16 
  518       3.373097349115e-10       9.276584196150e-13      -5.153030082281e-12       8.721850897658e-15       6.861195290755e-14       1.262682935564e-15       4.037580526877e-16 
  519       3.378235940670e-10       9.235488782410e-13      -4.991950983321e-12       8.748040383919e-15       6.814208584746e-14       1.245108670091e-15       3.904363758880e-16 
  520       3.383086781237e-10       9.200460171435e-13      -4.829651648092e-12       8.774129355820e-15       6.767624495484e-14       1.228722740097e-15       3.771725024230e-16 
  521       3.387649069653e-10       9.171541757118e-13      -4.666224910825e-12       8.800114410621e-15       6.721440200768e-14       1.213510245378e-15       3.639675036240e-16 
  522       3.391922028637e-10       9.148776750172e-13      -4.501765074910e-12       8.825992110196e-15       6.675652738172e-14       1.199455884948e-15       3.508224498310e-16 
  523       3.395904904963e-10       9.132208175846e-13      -4.336367919899e-12       8.851758980894e-15       6.630259004190e-14       1.186543954838e-15       3.377384103521e-16 
  524       3.399596969627e-10       9.121878871654e-13      -4.170130708515e-12       8.877411513386e-15       6.585255753359e-14       1.174758345883e-15       3.247164534230e-16 
  525       3.402997518013e-10       9.117831485100e-13      -4.003152193659e-12       8.902946162522e-15       6.540639597400e-14       1.164082541523e-15       3.117576461659e-16 
  526       3.406105870062e-10       9.120108471401e-13      -3.835532625420e-12       8.928359347186e-15       6.496407004349e-14       1.154499615590e-15       2.988630545492e-16 
