# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  279       6.319399971204e-10       7.588825648993e-13       1.379419271155e-11       3.551899016805e-15       5.184868964587e-13       1.156595502999e-13       1.695563570831e-15 
  280       6.279302146151e-10       7.782652989002e-13       1.393125400277e-11       3.573094244192e-15       5.126644570493e-13       1.141394450911e-13       1.715945695088e-15 
  281       6.238839318468e-10       7.979046051541e-13       1.406430973207e-11       3.594207264907e-15       5.069167098131e-13       1.126400272889e-13       1.735993858482e-15 
  282       6.198022845176e-10       8.177963566475e-13       1.419330986509e-11       3.615237044807e-15       5.012437370878e-13       1.111611989142e-13       1.755704171928e-15 
  283       6.156864275314e-10       8.379362618793e-13       1.431820509344e-11       3.636182580612e-15       4.956455543708e-13       1.097028409910e-13       1.775072843050e-15 
  284       6.115375350703e-10       8.583198633567e-13       1.443894684764e-11       3.657042900327e-15       4.901221094648e-13       1.082648132919e-13       1.794096177697e-15 
  285       6.073568006716e-10       8.789425360915e-13       1.455548731010e-11       3.677817063665e-15       4.846732816226e-13       1.068469540845e-13       1.812770581464e-15 
  286       6.031454373050e-10       8.997994860961e-13       1.466777942813e-11       3.698504162467e-15       4.792988806922e-13       1.054490798770e-13       1.831092561206e-15 
  287       5.989046774490e-10       9.208857488801e-13       1.477577692689e-11       3.719103321127e-15       4.739986462619e-13       1.040709851643e-13       1.849058726550e-15 
  288       5.946357731681e-10       9.421961879456e-13       1.487943432235e-11       3.739613697018e-15       4.687722468055e-13       1.027124421735e-13       1.866665791421e-15 
  289       5.903399961898e-10       9.637254932843e-13       1.497870693429e-11       3.760034480906e-15       4.636192788270e-13       1.013732006104e-13       1.883910575549e-15 
  290       5.860186379811e-10       9.854681798727e-13       1.507355089925e-11       3.780364897381e-15       4.585392660061e-13       1.000529874050e-13       1.900790005989e-15 
  291       5.816730098257e-10       1.007418586169e-12       1.516392318352e-11       3.800604205278e-15       4.535316583431e-13       9.875150645739e-14       1.917301118641e-15 
  292       5.773044429009e-10       1.029570872609e-12       1.524978159611e-11       3.820751698094e-15       4.485958313040e-13       9.746843838389e-14       1.933441059759e-15 
  293       5.729142883544e-10       1.051919020103e-12       1.533108480171e-11       3.840806704419e-15       4.437310849654e-13       9.620344026281e-14       1.949207087475e-15 
  294       5.685039173810e-10       1.074456828529e-12       1.540779233369e-11       3.860768588352e-15       4.389366431600e-13       9.495614538037e-14       1.964596573310e-15 
  295       5.640747213000e-10       1.097177915233e-12       1.547986460706e-11       3.880636749930e-15       4.342116526211e-13       9.372616297661e-14       1.979607003692e-15 
  296       5.596281116315e-10       1.120075713522e-12       1.554726293143e-11       3.900410625543e-15       4.295551821281e-13       9.251307799130e-14       1.994235981473e-15 
  297       5.551655201737e-10       1.143143471162e-12       1.560994952399e-11       3.920089688364e-15       4.249662216515e-13       9.131645080984e-14       2.008481227446e-15 
  298       5.506883990797e-10       1.166374248873e-12       1.566788752252e-11       3.939673448769e-15       4.204436814980e-13       9.013581700918e-14       2.022340581860e-15 
  299       5.461982209343e-10       1.189760918826e-12       1.572104099831e-11       3.959161454755e-15       4.159863914553e-13       8.897068710368e-14       2.035812005936e-15 
  300       5.416964788310e-10       1.213296163138e-12       1.576937496916e-11       3.978553292373e-15       4.115930999374e-13       8.782054629107e-14       2.048893583384e-15 
  301       5.371846864489e-10       1.236972472370e-12       1.581285541235e-11       3.997848586142e-15       4.072624731299e-13       8.668485419834e-14       2.061583521921e-15 
  302       5.326643781293e-10       1.260782144021e-12       1.585144927761e-11       4.017046999473e-15       4.029930941346e-13       8.556304462761e-14       2.073880154787e-15 
  303       5.281371089532e-10       1.284717281026e-12       1.588512450012e-11       4.036148235095e-15       3.987834621149e-13       8.445452530208e-14       2.085781942257e-15 
  304       5.236044548175e-10       1.308769790249e-12       1.591385001342e-11       4.055152035477e-15       3.946319914407e-13       8.335867761191e-14       2.097287473163e-15 
  305       5.190680125124e-10       1.332931380985e-12       1.593759576247e-11       4.074058183248e-15       3.905370108336e-13       8.227485636012e-14       2.108395466409e-15 
  306       5.145293997981e-10       1.357193563451e-12       1.595633271656e-11       4.092866501623e-15       3.864967625119e-13       8.120238950851e-14       2.119104772485e-15 
  307       5.099902554816e-10       1.381547647282e-12       1.597003288228e-11       4.111576854821e-15       3.825094013359e-13       8.014057792357e-14       2.129414374987e-15 
  308       5.054522394938e-10       1.405984740031e-12       1.597866931655e-11       4.130189148495e-15       3.785729939524e-13       7.908869512236e-14       2.139323392128e-15 
  309       5.009170329662e-10       1.430495745663e-12       1.598221613953e-11       4.148703330147e-15       3.746855179406e-13       7.804598701844e-14       2.148831078263e-15 
  310       4.963863383080e-10       1.455071363049e-12       1.598064854766e-11       4.167119389557e-15       3.708448609563e-13       7.701167166775e-14       2.157936825395e-15 
  311       4.918618792827e-10       1.479702084468e-12       1.597394282655e-11       4.185437359201e-15       3.670488198778e-13       7.598493901454e-14       2.166640164699e-15 
  312       4.873452829297e-10       1.504378685211e-12       1.596208066718e-11       4.203657401319e-15       3.632955145988e-13       7.496511860962e-14       2.174941353751e-15 
  313       4.828377191140e-10       1.529093720614e-12       1.594506230893e-11       4.221780072703e-15       3.595846523840e-13       7.395219188728e-14       2.182843165211e-15 
  314       4.783402444019e-10       1.553840095550e-12       1.592289403171e-11       4.239806073020e-15       3.559163205092e-13       7.294630316149e-14       2.190349184100e-15 
  315       4.738539186407e-10       1.578610578685e-12       1.589558392596e-11       4.257736159804e-15       3.522905765581e-13       7.194759374901e-14       2.197463231789e-15 
  316       4.693798048902e-10       1.603397801571e-12       1.586314191090e-11       4.275571148986e-15       3.487074480767e-13       7.095620192166e-14       2.204189368238e-15 
  317       4.649189693548e-10       1.628194257753e-12       1.582557975284e-11       4.293311915423e-15       3.451669322283e-13       6.997226285870e-14       2.210531894230e-15 
  318       4.604724813146e-10       1.652992301862e-12       1.578291108338e-11       4.310959393426e-15       3.416689954474e-13       6.899590859909e-14       2.216495353614e-15 
  319       4.560414130580e-10       1.677784148717e-12       1.573515141772e-11       4.328514577291e-15       3.382135730952e-13       6.802726799381e-14       2.222084535529e-15 
  320       4.516268398125e-10       1.702561872429e-12       1.568231817290e-11       4.345978521827e-15       3.348005691132e-13       6.706646665818e-14       2.227304476654e-15 
  321       4.472298396768e-10       1.727317405492e-12       1.562443068605e-11       4.363352342886e-15       3.314298556788e-13       6.611362692416e-14       2.232160463431e-15 
  322       4.428514935527e-10       1.752042537890e-12       1.556151023268e-11       4.380637217890e-15       3.281012728591e-13       6.516886779267e-14       2.236658034313e-15 
  323       4.384928850764e-10       1.776728916194e-12       1.549358004493e-11       4.397834386365e-15       3.248146282659e-13       6.423230488588e-14       2.240802981991e-15 
  324       4.341551005506e-10       1.801368042660e-12       1.542066532980e-11       4.414945150465e-15       3.215696967101e-13       6.330405039953e-14       2.244601355634e-15 
  325       4.298392288757e-10       1.825951274332e-12       1.534279328748e-11       4.431970875503e-15       3.183662198566e-13       6.238421305527e-14       2.248059463126e-15 
  326       4.255463614821e-10       1.850469822139e-12       1.525999312953e-11       4.448912990480e-15       3.152039058785e-13       6.147289805291e-14       2.251183873300e-15 
  327       4.212775922614e-10       1.874914749994e-12       1.517229609720e-11       4.465772988618e-15       3.120824291119e-13       6.057020702277e-14       2.253981418176e-15 
  328       4.170340174983e-10       1.899276973899e-12       1.507973547969e-11       4.482552427882e-15       3.090014297105e-13       5.967623797798e-14       2.256459195194e-15 
  329       4.128167358025e-10       1.923547261036e-12       1.498234663235e-11       4.499252931514e-15       3.059605133004e-13       5.879108526681e-14       2.258624569454e-15 
  330       4.086268480399e-10       1.947716228875e-12       1.488016699503e-11       4.515876188563e-15       3.029592506342e-13       5.791483952494e-14       2.260485175950e-15 
  331       4.044654572650e-10       1.971774344269e-12       1.477323611028e-11       4.532423954410e-15       2.999971772460e-13       5.704758762778e-14       2.262048921808e-15 
  332       4.003336686519e-10       1.995711922553e-12       1.466159564161e-11       4.548898051301e-15       2.970737931058e-13       5.618941264282e-14       2.263323988518e-15 
  333       3.962325894264e-10       2.019519126647e-12       1.454528939179e-11       4.565300368874e-15       2.941885622743e-13       5.534039378189e-14       2.264318834173e-15 
  334       3.921633287977e-10       2.043185966154e-12       1.442436332110e-11       4.581632864689e-15       2.913409125572e-13       5.450060635349e-14       2.265042195708e-15 
  335       3.881269978899e-10       2.066702296457e-12       1.429886556555e-11       4.597897564758e-15       2.885302351600e-13       5.367012171509e-14       2.265503091130e-15 
  336       3.841247096739e-10       2.090057817825e-12       1.416884645521e-11       4.614096564071e-15       2.857558843427e-13       5.284900722548e-14       2.265710821757e-15 
  337       3.801575788990e-10       2.113242074506e-12       1.403435853240e-11       4.630232027131e-15       2.830171770741e-13       5.203732619701e-14       2.265674974457e-15 
  338       3.762267220247e-10       2.136244453830e-12       1.389545657000e-11       4.646306188477e-15       2.803133926867e-13       5.123513784797e-14       2.265405423878e-15 
  339       3.723332571521e-10       2.159054185308e-12       1.375219758971e-11       4.662321353217e-15       2.776437725309e-13       5.044249725484e-14       2.264912334691e-15 
  340       3.684783039562e-10       2.181660339732e-12       1.360464088028e-11       4.678279897554e-15       2.750075196301e-13       4.965945530465e-14       2.264206163820e-15 
  341       3.646629836170e-10       2.204051828274e-12       1.345284801581e-11       4.694184269319e-15       2.724037983349e-13       4.888605864725e-14       2.263297662682e-15 
  342       3.608884187513e-10       2.226217401585e-12       1.329688287396e-11       4.710036988500e-15       2.698317339779e-13       4.812234964764e-14       2.262197879421e-15 
  343       3.571557333449e-10       2.248145648897e-12       1.313681165426e-11       4.725840647766e-15       2.672904125283e-13       4.736836633828e-14       2.260918161145e-15 
  344       3.534660526837e-10       2.269824997121e-12       1.297270289637e-11       4.741597913002e-15       2.647788802462e-13       4.662414237141e-14       2.259470156165e-15 
  345       3.498205032857e-10       2.291243709946e-12       1.280462749830e-11       4.757311523835e-15       2.622961433376e-13       4.588970697131e-14       2.257865816224e-15 
  346       3.462202128327e-10       2.312389886939e-12       1.263265873471e-11       4.772984294166e-15       2.598411676089e-13       4.516508488668e-14       2.256117398741e-15 
  347       3.426663101018e-10       2.333251462646e-12       1.245687227515e-11       4.788619112693e-15       2.574128781213e-13       4.445029634290e-14       2.254237469041e-15 
  348       3.391599248974e-10       2.353816205691e-12       1.227734620232e-11       4.804218943450e-15       2.550101588454e-13       4.374535699434e-14       2.252238902594e-15 
  349       3.357020902100e-10       2.374072845241e-12       1.209415718173e-11       4.819786626570e-15       2.526320584881e-13       4.305027103902e-14       2.250132391433e-15 
  350       3.322934443465e-10       2.394014503885e-12       1.190736875750e-11       4.835324270386e-15       2.502784181138e-13       4.236501034425e-14       2.247918844502e-15 
  351       3.289345162937e-10       2.413635405590e-12       1.171704260617e-11       4.850833835119e-15       2.479492689165e-13       4.168953436052e-14       2.245596676016e-15 
  352       3.256258222105e-10       2.432929761398e-12       1.152324235584e-11       4.866317330691e-15       2.456446282576e-13       4.102379682671e-14       2.243164272583e-15 
  353       3.223678652635e-10       2.451891769642e-12       1.132603360069e-11       4.881776817054e-15       2.433644995230e-13       4.036774571571e-14       2.240619992986e-15 
  354       3.191611354630e-10       2.470515616145e-12       1.112548391544e-11       4.897214404523e-15       2.411088719805e-13       3.972132318002e-14       2.237962167968e-15 
  355       3.160061094985e-10       2.488795474436e-12       1.092166286982e-11       4.912632254114e-15       2.388777206366e-13       3.908446549729e-14       2.235189100018e-15 
  356       3.129032505743e-10       2.506725505948e-12       1.071464204308e-11       4.928032577869e-15       2.366710060941e-13       3.845710301599e-14       2.232299063152e-15 
  357       3.098530082451e-10       2.524299860234e-12       1.050449503847e-11       4.943417639198e-15       2.344886744087e-13       3.783916010093e-14       2.229290302700e-15 
  358       3.068558182517e-10       2.541512675165e-12       1.029129749768e-11       4.958789753204e-15       2.323306569467e-13       3.723055507891e-14       2.226161035089e-15 
  359       3.039121023569e-10       2.558358077147e-12       1.007512711537e-11       4.974151287020e-15       2.301968702415e-13       3.663120018426e-14       2.222909447628e-15 
  360       3.010222681806e-10       2.574830181320e-12       9.856063653605e-12       4.989504660143e-15       2.280872158514e-13       3.604100150447e-14       2.219533698291e-15 
  361       2.981867090361e-10       2.590923091768e-12       9.634188956374e-12       5.004852344763e-15       2.260015802162e-13       3.545985892579e-14       2.216031915502e-15 
  362       2.954058037652e-10       2.606630901727e-12       9.409586964052e-12       5.020196866099e-15       2.239398345149e-13       3.488766607876e-14       2.212402197921e-15 
  363       2.926799165742e-10       2.621947693793e-12       9.182343727878e-12       5.035540802730e-15       2.219018345220e-13       3.432431028390e-14       2.208642614222e-15 
  364       2.900093968693e-10       2.636867540126e-12       8.952547424444e-12       5.050886786931e-15       2.198874204656e-13       3.376967249720e-14       2.204751202887e-15 
  365       2.873945790926e-10       2.651384502658e-12       8.720288370170e-12       5.066237505002e-15       2.178964168840e-13       3.322362725578e-14       2.200725971980e-15 
  366       2.848357825574e-10       2.665492633305e-12       8.485659035786e-12       5.081595697604e-15       2.159286324826e-13       3.268604262348e-14       2.196564898941e-15 
  367       2.823333112838e-10       2.679185974165e-12       8.248754060813e-12       5.096964160091e-15       2.139838599919e-13       3.215678013640e-14       2.192265930362e-15 
  368       2.798874538349e-10       2.692458557734e-12       8.009670268042e-12       5.112345742840e-15       2.120618760236e-13       3.163569474855e-14       2.187826981774e-15 
  369       2.774984831519e-10       2.705304407108e-12       7.768506678015e-12       5.127743351591e-15       2.101624409286e-13       3.112263477742e-14       2.183245937435e-15 
  370       2.751666563898e-10       2.717717536191e-12       7.525364523505e-12       5.143159947773e-15       2.082852986536e-13       3.061744184956e-14       2.178520650109e-15 
  371       2.728922147535e-10       2.729691949905e-12       7.280347264000e-12       5.158598548839e-15       2.064301765985e-13       3.011995084619e-14       2.173648940852e-15 
  372       2.706753833328e-10       2.741221644392e-12       7.033560600176e-12       5.174062228601e-15       2.045967854735e-13       2.962998984879e-14       2.168628598798e-15 
  373       2.685163709385e-10       2.752300607226e-12       6.785112488385e-12       5.189554117562e-15       2.027848191561e-13       2.914738008469e-14       2.163457380941e-15 
  374       2.664153699382e-10       2.762922817618e-12       6.535113155130e-12       5.205077403246e-15       2.009939545484e-13       2.867193587266e-14       2.158133011919e-15 
  375       2.643725560912e-10       2.773082246623e-12       6.283675111549e-12       5.220635330535e-15       1.992238514342e-13       2.820346456849e-14       2.152653183801e-15 
  376       2.623880883851e-10       2.782772857347e-12       6.030913167894e-12       5.236231202001e-15       1.974741523361e-13       2.774176651062e-14       2.147015555869e-15 
  377       2.604621088707e-10       2.791988605155e-12       5.776944448010e-12       5.251868378236e-15       1.957444823727e-13       2.728663496568e-14       2.141217754401e-15 
  378       2.585947424980e-10       2.800723437879e-12       5.521888403817e-12       5.267550278189e-15       1.940344491156e-13       2.683785607415e-14       2.135257372460e-15 
  379       2.567860969518e-10       2.808971296022e-12       5.265866829792e-12       5.283280379496e-15       1.923436424468e-13       2.639520879587e-14       2.129131969672e-15 
  380       2.550362624875e-10       2.816726112968e-12       5.009003877444e-12       5.299062218815e-15       1.906716344156e-13       2.595846485570e-14       2.122839072017e-15 
  381       2.533453117662e-10       2.823981815189e-12       4.751426069803e-12       5.314899392158e-15       1.890179790957e-13       2.552738868908e-14       2.116376171605e-15 
  382       2.517132996912e-10       2.830732322450e-12       4.493262315890e-12       5.330795555222e-15       1.873822124427e-13       2.510173738765e-14       2.109740726470e-15 
  383       2.501402632429e-10       2.836971548019e-12       4.234643925206e-12       5.346754423727e-15       1.857638521508e-13       2.468126064478e-14       2.102930160345e-15 
  384       2.486262213148e-10       2.842693398871e-12       3.975704622209e-12       5.362779773743e-15       1.841623975103e-13       2.426570070125e-14       2.095941862453e-15 
  385       2.471711745491e-10       2.847891775899e-12       3.716580560794e-12       5.378875442027e-15       1.825773292644e-13       2.385479229077e-14       2.088773187287e-15 
  386       2.457751051724e-10       2.852560574117e-12       3.457410338773e-12       5.395045326355e-15       1.810081094668e-13       2.344826258561e-14       2.081421454397e-15 
  387       2.444379768312e-10       2.856693682869e-12       3.198335012358e-12       5.411293385854e-15       1.794541813382e-13       2.304583114217e-14       2.073883948171e-15 
  388       2.431597215347e-10       2.860286111794e-12       2.939485989698e-12       5.427623200705e-15       1.779150689382e-13       2.264726486075e-14       2.066158684373e-15 
  389       2.419402002801e-10       2.863337414716e-12       2.680948182706e-12       5.444036632413e-15       1.763906805804e-13       2.225254524223e-14       2.058246741782e-15 
  390       2.407792406317e-10       2.865848394231e-12       2.422795505318e-12       5.460535114076e-15       1.748810164861e-13       2.186170728097e-14       2.050150017345e-15 
  391       2.396766493072e-10       2.867819988617e-12       2.165102874800e-12       5.477120086472e-15       1.733860699320e-13       2.147478500495e-14       2.041870467694e-15 
  392       2.386322120027e-10       2.869253272934e-12       1.907946216593e-12       5.493792998048e-15       1.719058271861e-13       2.109181146510e-14       2.033410109542e-15 
  393       2.376456932187e-10       2.870149460127e-12       1.651402469154e-12       5.510555304895e-15       1.704402674448e-13       2.071281872463e-14       2.024771020075e-15 
  394       2.367168360847e-10       2.870509902127e-12       1.395549588803e-12       5.527408470733e-15       1.689893627691e-13       2.033783784838e-14       2.015955337345e-15 
  395       2.358453621855e-10       2.870336090956e-12       1.140466554563e-12       5.544353966897e-15       1.675530780212e-13       1.996689889214e-14       2.006965260667e-15 
  396       2.350309713858e-10       2.869629659826e-12       8.862333730069e-13       5.561393272315e-15       1.661313708007e-13       1.960003089196e-14       1.997803051010e-15 
  397       2.342733416561e-10       2.868392384244e-12       6.329310830969e-13       5.578527873493e-15       1.647241913816e-13       1.923726185353e-14       1.988471031393e-15 
  398       2.335721288980e-10       2.866626183111e-12       3.806417610324e-13       5.595759264499e-15       1.633314826485e-13       1.887861874146e-14       1.978971587278e-15 
  399       2.329269667692e-10       2.864333119828e-12       1.294485250909e-13       5.613088946941e-15       1.619531800330e-13       1.852412746866e-14       1.969307166962e-15 
  400       2.323374665098e-10       2.861515403395e-12      -1.205644595278e-13       5.630518429955e-15       1.605892114506e-13       1.817381288564e-14       1.959480281973e-15 
  401       2.318032167666e-10       2.858175389514e-12      -3.693119758580e-13       5.648049230182e-15       1.592394972366e-13       1.782769876983e-14       1.949493507464e-15 
  402       2.313237834193e-10       2.854315581693e-12      -6.167077503249e-13       5.665682871757e-15       1.579039500832e-13       1.748580781496e-14       1.939349482607e-15 
  403       2.308987094057e-10       2.849938632346e-12      -8.626644479006e-13       5.683420886287e-15       1.565824749756e-13       1.714816162036e-14       1.929050910985e-15 
  404       2.305275145469e-10       2.845047343897e-12      -1.107093667261e-12       5.701264812834e-15       1.552749691287e-13       1.681478068028e-14       1.918600560985e-15 
  405       2.302096953728e-10       2.839644669878e-12      -1.349905935942e-12       5.719216197899e-15       1.539813219235e-13       1.648568437325e-14       1.908001266197e-15 
  406       2.299447249478e-10       2.833733716039e-12      -1.591010705495e-12       5.737276595405e-15       1.527014148436e-13       1.616089095141e-14       1.897255925804e-15 
  407       2.297320526957e-10       2.827317741441e-12      -1.830316346648e-12       5.755447566678e-15       1.514351214117e-13       1.584041752981e-14       1.886367504974e-15 
  408       2.295711042254e-10       2.820400159567e-12      -2.067730144453e-12       5.773730680430e-15       1.501823071261e-13       1.552428007578e-14       1.875339035258e-15 
  409       2.294612811562e-10       2.812984539417e-12      -2.303158293453e-12       5.792127512743e-15       1.489428293975e-13       1.521249339824e-14       1.864173614982e-15 
  410       2.294019609434e-10       2.805074606615e-12      -2.536505892831e-12       5.810639647050e-15       1.477165374847e-13       1.490507113703e-14       1.852874409642e-15 
  411       2.293924967034e-10       2.796674244507e-12      -2.767676941568e-12       5.829268674118e-15       1.465032724321e-13       1.460202575226e-14       1.841444652295e-15 
  412       2.294322170393e-10       2.787787495268e-12      -2.996574333604e-12       5.848016192031e-15       1.453028670055e-13       1.430336851363e-14       1.829887643956e-15 
  413       2.295204258661e-10       2.778418561000e-12      -3.223099852987e-12       5.866883806173e-15       1.441151456287e-13       1.400910948976e-14       1.818206753989e-15 
  414       2.296564022364e-10       2.768571804837e-12      -3.447154169035e-12       5.885873129208e-15       1.429399243203e-13       1.371925753753e-14       1.806405420503e-15 
  415       2.298394001656e-10       2.758251752047e-12      -3.668636831491e-12       5.904985781068e-15       1.417770106300e-13       1.343382029139e-14       1.794487150746e-15 
  416       2.300686484574e-10       2.747463091130e-12      -3.887446265679e-12       5.924223388930e-15       1.406262035749e-13       1.315280415274e-14       1.782455521497e-15 
  417       2.303433505290e-10       2.736210674926e-12      -4.103479767661e-12       5.943587587201e-15       1.394872935765e-13       1.287621427920e-14       1.770314179462e-15 
  418       2.306626842367e-10       2.724499521716e-12      -4.316633499393e-12       5.963080017501e-15       1.383600623965e-13       1.260405457399e-14       1.758066841666e-15 
  419       2.310258017013e-10       2.712334816319e-12      -4.526802483881e-12       5.982702328645e-15       1.372442830741e-13       1.233632767525e-14       1.745717295847e-15 
  420       2.314318291334e-10       2.699721911202e-12      -4.733880600340e-12       6.002456176626e-15       1.361397198619e-13       1.207303494534e-14       1.733269400851e-15 
  421       2.318798666588e-10       2.686666327575e-12      -4.937760579347e-12       6.022343224596e-15       1.350461281626e-13       1.181417646022e-14       1.720727087025e-15 
  422       2.323689881439e-10       2.673173756499e-12      -5.138333997999e-12       6.042365142852e-15       1.339632544655e-13       1.155975099876e-14       1.708094356612e-15 
  423       2.328982410213e-10       2.659250059985e-12      -5.335491275071e-12       6.062523608815e-15       1.328908362830e-13       1.130975603206e-14       1.695375284144e-15 
  424       2.334666461150e-10       2.644901272095e-12      -5.529121666171e-12       6.082820307016e-15       1.318286020870e-13       1.106418771281e-14       1.682574016834e-15 
  425       2.340731974657e-10       2.630133600049e-12      -5.719113258894e-12       6.103256929074e-15       1.307762712456e-13       1.082304086460e-14       1.669694774972e-15 
  426       2.347168621564e-10       2.614953425323e-12      -5.905352967985e-12       6.123835173683e-15       1.297335539594e-13       1.058630897124e-14       1.656741852322e-15 
  427       2.353966646604e-10       2.599367480207e-12      -6.087740397709e-12       6.144556358798e-15       1.287002014327e-13       1.035398028804e-14       1.643719128066e-15 
  428       2.361119434008e-10       2.583383381848e-12      -6.266229958298e-12       6.165420243695e-15       1.276761583956e-13       1.012602605150e-14       1.630628583588e-15 
  429       2.368621025767e-10       2.567009118546e-12      -6.440790172855e-12       6.186426166801e-15       1.266614156462e-13       9.902411847508e-15       1.617471736004e-15 
  430       2.376465283097e-10       2.550252877150e-12      -6.611389943851e-12       6.207573429597e-15       1.256559602542e-13       9.683101439993e-15       1.604250122121e-15 
  431       2.384645885252e-10       2.533123044276e-12      -6.777998557381e-12       6.228861296346e-15       1.246597755305e-13       9.468056757734e-15       1.590965298511e-15 
  432       2.393156328336e-10       2.515628207528e-12      -6.940585687428e-12       6.250288993822e-15       1.236728409967e-13       9.257237881133e-15       1.577618841581e-15 
  433       2.401989924107e-10       2.497777156711e-12      -7.099121400125e-12       6.271855711038e-15       1.226951323547e-13       9.050603029007e-15       1.564212347648e-15 
  434       2.411139798786e-10       2.479578885050e-12      -7.253576158016e-12       6.293560598971e-15       1.217266214558e-13       8.848108545366e-15       1.550747433013e-15 
  435       2.420598891871e-10       2.461042590410e-12      -7.403920824320e-12       6.315402770295e-15       1.207672762706e-13       8.649708886205e-15       1.537225734030e-15 
  436       2.430359954942e-10       2.442177676507e-12      -7.550126667189e-12       6.337381299105e-15       1.198170608584e-13       8.455356606287e-15       1.523648907186e-15 
  437       2.440415550470e-10       2.422993754133e-12      -7.692165363975e-12       6.359495220645e-15       1.188759353364e-13       8.265002345928e-15       1.510018629166e-15 
  438       2.450758050628e-10       2.403500642369e-12      -7.830009005487e-12       6.381743531040e-15       1.179438558494e-13       8.078594817785e-15       1.496336596934e-15 
  439       2.461379636097e-10       2.383708369801e-12      -7.963630100255e-12       6.404125187019e-15       1.170207745394e-13       7.896080793636e-15       1.482604527799e-15 
  440       2.472272294879e-10       2.363627175743e-12      -8.093001578793e-12       6.426639105646e-15       1.161066395150e-13       7.717405091173e-15       1.468824159495e-15 
  441       2.483427821101e-10       2.343267511449e-12      -8.218096797860e-12       6.449284164046e-15       1.152013948204e-13       7.542510560782e-15       1.454997250248e-15 
  442       2.494837813831e-10       2.322640041333e-12      -8.338889544719e-12       6.472059199137e-15       1.143049804059e-13       7.371338072329e-15       1.441125578853e-15 
  443       2.506493675879e-10       2.301755644185e-12      -8.455354041404e-12       6.494963007352e-15       1.134173320964e-13       7.203826501948e-15       1.427210944745e-15 
  444       2.518386612611e-10       2.280625414391e-12      -8.567464948978e-12       6.517994344373e-15       1.125383815613e-13       7.039912718825e-15       1.413255168075e-15 
  445       2.530507630757e-10       2.259260663146e-12      -8.675197371798e-12       6.541151924853e-15       1.116680562842e-13       6.879531571983e-15       1.399260089779e-15 
  446       2.542847537220e-10       2.237672919676e-12      -8.778526861772e-12       6.564434422149e-15       1.108062795319e-13       6.722615877068e-15       1.385227571655e-15 
  447       2.555396937883e-10       2.215873932454e-12      -8.877429422627e-12       6.587840468048e-15       1.099529703241e-13       6.569096403135e-15       1.371159496433e-15 
  448       2.568146236422e-10       2.193875670414e-12      -8.971881514166e-12       6.611368652495e-15       1.091080434032e-13       6.418901859433e-15       1.357057767850e-15 
  449       2.581085633111e-10       2.171690324174e-12      -9.061860056533e-12       6.635017523320e-15       1.082714092031e-13       6.271958882190e-15       1.342924310725e-15 
  450       2.594205123633e-10       2.149330307249e-12      -9.147342434472e-12       6.658785585970e-15       1.074429738194e-13       6.128192021400e-15       1.328761071026e-15 
  451       2.607494497889e-10       2.126808257272e-12      -9.228306501591e-12       6.682671303229e-15       1.066226389784e-13       5.987523727605e-15       1.314570015950e-15 
  452       2.620943338808e-10       2.104137037206e-12      -9.304730584625e-12       6.706673094956e-15       1.058103020068e-13       5.849874338686e-15       1.300353133991e-15 
  453       2.634541021151e-10       2.081329736567e-12      -9.376593487693e-12       6.730789337804e-15       1.050058558009e-13       5.715162066643e-15       1.286112435017e-15 
  454       2.648276710326e-10       2.058399672641e-12      -9.443874496566e-12       6.755018364955e-15       1.042091887966e-13       5.583302984384e-15       1.271849950341e-15 
  455       2.662139361196e-10       2.035360391696e-12      -9.506553382925e-12       6.779358465844e-15       1.034201849384e-13       5.454211012511e-15       1.257567732792e-15 
  456       2.676117716883e-10       2.012225670205e-12      -9.564610408622e-12       6.803807885886e-15       1.026387236492e-13       5.327797906100e-15       1.243267856795e-15 
  457       2.690200307583e-10       1.989009516060e-12      -9.618026329947e-12       6.828364826209e-15       1.018646797995e-13       5.203973241494e-15       1.228952418436e-15 
  458       2.704375449373e-10       1.965726169794e-12      -9.666782401884e-12       6.853027443377e-15       1.010979236770e-13       5.082644403082e-15       1.214623535541e-15 
  459       2.718631243017e-10       1.942390105792e-12      -9.710860382377e-12       6.877793849119e-15       1.003383209564e-13       4.963716570091e-15       1.200283347747e-15 
  460       2.732955572780e-10       1.919016033513e-12      -9.750242536588e-12       6.902662110061e-15       9.958573266825e-14       4.847092703363e-15       1.185934016573e-15 
  461       2.747336105233e-10       1.895618898705e-12      -9.784911641164e-12       6.927630247447e-15       9.884001516899e-14       4.732673532149e-15       1.171577725497e-15 
  462       2.761760288065e-10       1.872213884624e-12      -9.814850988495e-12       6.952696236874e-15       9.810102011013e-14       4.620357540890e-15       1.157216680028e-15 
