# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  654       2.424293002644e-10       4.549927870107e-12      -2.945426988670e-12       1.069791402900e-14       2.954274063536e-14       4.272098388895e-15      -6.577767413424e-16 
  655       2.419501259155e-10       4.574727695285e-12      -3.152776758300e-12       1.070370791825e-14       2.937819539321e-14       4.302688434776e-15      -6.592950952492e-16 
  656       2.414949913334e-10       4.598878820419e-12      -3.361705564889e-12       1.070952025466e-14       2.921478753893e-14       4.332821471723e-15      -6.607447873428e-16 
  657       2.410642735081e-10       4.622366432680e-12      -3.572120967003e-12       1.071535597338e-14       2.905250149958e-14       4.362478261178e-15      -6.621276360531e-16 
  658       2.406583516912e-10       4.645175598532e-12      -3.783929334298e-12       1.072122006311e-14       2.889132134247e-14       4.391639376126e-15      -6.634454877762e-16 
  659       2.402776074020e-10       4.667291263350e-12      -3.997035842954e-12       1.072711756632e-14       2.873123077346e-14       4.420285200434e-15      -6.647002169880e-16 
  660       2.399224244323e-10       4.688698251037e-12      -4.211344471133e-12       1.073305357944e-14       2.857221313535e-14       4.448395928204e-15      -6.658937263577e-16 
  661       2.395931133506e-10       4.709383428387e-12      -4.426761480532e-12       1.073903278270e-14       2.841425374791e-14       4.475955976766e-15      -6.670274914257e-16 
  662       2.392896831769e-10       4.729342251321e-12      -4.643205954575e-12       1.074505801811e-14       2.825734698789e-14       4.502967333833e-15      -6.681011833879e-16 
  663       2.390120646836e-10       4.748572362254e-12      -4.860599483602e-12       1.075113168050e-14       2.810148936191e-14       4.529436503382e-15      -6.691140161657e-16 
  664       2.387601854256e-10       4.767071438635e-12      -5.078862696201e-12       1.075725618511e-14       2.794667717790e-14       4.555370119210e-15      -6.700651990807e-16 
  665       2.385339697252e-10       4.784837193162e-12      -5.297915255610e-12       1.076343396758e-14       2.779290654414e-14       4.580774945483e-15      -6.709539368434e-16 
  666       2.383333386563e-10       4.801867373995e-12      -5.517675856117e-12       1.076966748407e-14       2.764017336825e-14       4.605657877296e-15      -6.717794295412e-16 
  667       2.381582100297e-10       4.818159764971e-12      -5.738062219463e-12       1.077595921127e-14       2.748847335619e-14       4.630025941228e-15      -6.725408726279e-16 
  668       2.380084983771e-10       4.833712185812e-12      -5.958991091243e-12       1.078231164651e-14       2.733780201129e-14       4.653886295901e-15      -6.732374569114e-16 
  669       2.378841149365e-10       4.848522492340e-12      -6.180378237306e-12       1.078872730778e-14       2.718815463322e-14       4.677246232529e-15      -6.738683685432e-16 
  670       2.377849676361e-10       4.862588576694e-12      -6.402138440158e-12       1.079520873381e-14       2.703952631703e-14       4.700113175484e-15      -6.744327890065e-16 
  671       2.377109610796e-10       4.875908367535e-12      -6.624185495364e-12       1.080175848413e-14       2.689191195212e-14       4.722494682842e-15      -6.749298951048e-16 
  672       2.376619965308e-10       4.888479830268e-12      -6.846432207945e-12       1.080837913912e-14       2.674530622127e-14       4.744398446948e-15      -6.753588589509e-16 
  673       2.376379718977e-10       4.900300967247e-12      -7.068790388788e-12       1.081507330009e-14       2.659970359964e-14       4.765832294965e-15      -6.757188479552e-16 
  674       2.376387817181e-10       4.911369817993e-12      -7.291170851036e-12       1.082184358933e-14       2.645509835376e-14       4.786804189436e-15      -6.760090248145e-16 
  675       2.376643171435e-10       4.921684459403e-12      -7.513483406501e-12       1.082869265015e-14       2.631148454055e-14       4.807322228834e-15      -6.762285475004e-16 
  676       2.377144659240e-10       4.931243005968e-12      -7.735636862057e-12       1.083562314697e-14       2.616885600634e-14       4.827394648125e-15      -6.763765692484e-16 
  677       2.377891123933e-10       4.940043609981e-12      -7.957539016044e-12       1.084263776537e-14       2.602720638583e-14       4.847029819318e-15      -6.764522385460e-16 
  678       2.378881374529e-10       4.948084461752e-12      -8.179096654672e-12       1.084973921216e-14       2.588652910112e-14       4.866236252024e-15      -6.764546991216e-16 
  679       2.380114185570e-10       4.955363789823e-12      -8.400215548417e-12       1.085693021542e-14       2.574681736074e-14       4.885022594014e-15      -6.763830899331e-16 
  680       2.381588296974e-10       4.961879861176e-12      -8.620800448430e-12       1.086421352457e-14       2.560806415862e-14       4.903397631770e-15      -6.762365451565e-16 
  681       2.383302413877e-10       4.967630981451e-12      -8.840755082929e-12       1.087159191043e-14       2.547026227308e-14       4.921370291045e-15      -6.760141941746e-16 
  682       2.385255206483e-10       4.972615495155e-12      -9.059982153609e-12       1.087906816530e-14       2.533340426590e-14       4.938949637419e-15      -6.757151615655e-16 
  683       2.387445309910e-10       4.976831785878e-12      -9.278383332038e-12       1.088664510298e-14       2.519748248126e-14       4.956144876853e-15      -6.753385670913e-16 
  684       2.389871324037e-10       4.980278276503e-12      -9.495859256061e-12       1.089432555887e-14       2.506248904477e-14       4.972965356248e-15      -6.748835256868e-16 
  685       2.392531813350e-10       4.982953429422e-12      -9.712309526201e-12       1.090211239000e-14       2.492841586249e-14       4.989420563999e-15      -6.743491474479e-16 
  686       2.395425306791e-10       4.984855746748e-12      -9.927632702058e-12       1.091000847513e-14       2.479525461989e-14       5.005520130549e-15      -6.737345376206e-16 
  687       2.398550297601e-10       4.985983770524e-12      -1.014172629871e-11       1.091801671476e-14       2.466299678092e-14       5.021273828952e-15      -6.730387965892e-16 
  688       2.401905243171e-10       4.986336082942e-12      -1.035448678313e-11       1.092614003121e-14       2.453163358695e-14       5.036691575421e-15      -6.722610198652e-16 
  689       2.405488564883e-10       4.985911306553e-12      -1.056580957056e-11       1.093438136872e-14       2.440115605581e-14       5.051783429891e-15      -6.714002980759e-16 
  690       2.409298647965e-10       4.984708104480e-12      -1.077558902093e-11       1.094274369344e-14       2.427155498081e-14       5.066559596570e-15      -6.704557169531e-16 
  691       2.413333841331e-10       4.982725180631e-12      -1.098371843526e-11       1.095122999354e-14       2.414282092969e-14       5.081030424499e-15      -6.694263573215e-16 
  692       2.417592457428e-10       4.979961279911e-12      -1.119009005206e-11       1.095984327928e-14       2.401494424367e-14       5.095206408104e-15      -6.683112950873e-16 
  693       2.422072772089e-10       4.976415188437e-12      -1.139459504371e-11       1.096858658301e-14       2.388791503646e-14       5.109098187756e-15      -6.671096012273e-16 
  694       2.426773024372e-10       4.972085733750e-12      -1.159712351290e-11       1.097746295929e-14       2.376172319322e-14       5.122716550326e-15      -6.658203417770e-16 
  695       2.431691416412e-10       4.966971785027e-12      -1.179756448901e-11       1.098647548492e-14       2.363635836961e-14       5.136072429740e-15      -6.644425778195e-16 
  696       2.436826113265e-10       4.961072253294e-12      -1.199580592451e-11       1.099562725903e-14       2.351180999077e-14       5.149176907535e-15      -6.629753654740e-16 
  697       2.442175242756e-10       4.954386091643e-12      -1.219173469135e-11       1.100492140309e-14       2.338806725034e-14       5.162041213416e-15      -6.614177558847e-16 
  698       2.447736895327e-10       4.946912295438e-12      -1.238523657741e-11       1.101436106103e-14       2.326511910945e-14       5.174676725815e-15      -6.597687952089e-16 
  699       2.453509123881e-10       4.938649902532e-12      -1.257619628283e-11       1.102394939924e-14       2.314295429572e-14       5.187094972439e-15      -6.580275246062e-16 
  700       2.459489666606e-10       4.929599502289e-12      -1.276450875212e-11       1.103368903596e-14       2.302156283963e-14       5.199305113962e-15      -6.561933895946e-16 
  701       2.465675109418e-10       4.919767796698e-12      -1.295011343661e-11       1.104358031615e-14       2.290094072053e-14       5.211306336423e-15      -6.542674775001e-16 
  702       2.472061705766e-10       4.909163134691e-12      -1.313296073853e-11       1.105362300076e-14       2.278108531546e-14       5.223095301456e-15      -6.522513057610e-16 
  703       2.478645651861e-10       4.897794012516e-12      -1.331300073923e-11       1.106381683416e-14       2.266199386989e-14       5.234668648750e-15      -6.501464149832e-16 
  704       2.485423086448e-10       4.885669074319e-12      -1.349018319830e-11       1.107416154404e-14       2.254366349714e-14       5.246022995995e-15      -6.479543690293e-16 
  705       2.492390090592e-10       4.872797112733e-12      -1.366445755276e-11       1.108465684134e-14       2.242609117776e-14       5.257154938817e-15      -6.456767551068e-16 
  706       2.499542687451e-10       4.859187069448e-12      -1.383577291624e-11       1.109530242015e-14       2.230927375891e-14       5.268061050723e-15      -6.433151838571e-16 
  707       2.506876842060e-10       4.844848035805e-12      -1.400407807816e-11       1.110609795766e-14       2.219320795371e-14       5.278737883039e-15      -6.408712894444e-16 
  708       2.514388461106e-10       4.829789253369e-12      -1.416932150287e-11       1.111704311406e-14       2.207789034068e-14       5.289181964851e-15      -6.383467296439e-16 
  709       2.522073392710e-10       4.814020114516e-12      -1.433145132889e-11       1.112813753248e-14       2.196331736306e-14       5.299389802946e-15      -6.357431859313e-16 
  710       2.529927426205e-10       4.797550163011e-12      -1.449041536798e-11       1.113938083889e-14       2.184948532825e-14       5.309357881753e-15      -6.330623635707e-16 
  711       2.537946291913e-10       4.780389094595e-12      -1.464616110444e-11       1.115077264203e-14       2.173639040713e-14       5.319082663283e-15      -6.303059917042e-16 
  712       2.546125660927e-10       4.762546757562e-12      -1.479863569415e-11       1.116231253333e-14       2.162402863347e-14       5.328560587071e-15      -6.274758234399e-16 
  713       2.554461144891e-10       4.744033153344e-12      -1.494778596387e-11       1.117400008684e-14       2.151239590334e-14       5.337788070112e-15      -6.245736359411e-16 
  714       2.562948295772e-10       4.724858437091e-12      -1.509355841032e-11       1.118583485913e-14       2.140148797443e-14       5.346761506810e-15      -6.216012305148e-16 
  715       2.571582605650e-10       4.705032918254e-12      -1.523589919941e-11       1.119781638923e-14       2.129130046548e-14       5.355477268909e-15      -6.185604327004e-16 
  716       2.580359506485e-10       4.684567061166e-12      -1.537475416536e-11       1.120994419856e-14       2.118182885563e-14       5.363931705441e-15      -6.154530923590e-16 
  717       2.589274369907e-10       4.663471485626e-12      -1.551006880993e-11       1.122221779080e-14       2.107306848383e-14       5.372121142664e-15      -6.122810837611e-16 
  718       2.598322506986e-10       4.641756967479e-12      -1.564178830157e-11       1.123463665189e-14       2.096501454818e-14       5.380041884002e-15      -6.090463056765e-16 
  719       2.607499168019e-10       4.619434439197e-12      -1.576985747459e-11       1.124720024987e-14       2.085766210537e-14       5.387690209986e-15      -6.057506814621e-16 
  720       2.616799542301e-10       4.596514990463e-12      -1.589422082832e-11       1.125990803487e-14       2.075100607000e-14       5.395062378193e-15      -6.023961591511e-16 
  721       2.626218757911e-10       4.573009868754e-12      -1.601482252631e-11       1.127275943897e-14       2.064504121398e-14       5.402154623193e-15      -5.989847115418e-16 
  722       2.635751881488e-10       4.548930479917e-12      -1.613160639550e-11       1.128575387616e-14       2.053976216595e-14       5.408963156481e-15      -5.955183362860e-16 
  723       2.645393918008e-10       4.524288388760e-12      -1.624451592538e-11       1.129889074228e-14       2.043516341059e-14       5.415484166422e-15      -5.919990559780e-16 
  724       2.655139810567e-10       4.499095319625e-12      -1.635349426717e-11       1.131216941486e-14       2.033123928807e-14       5.421713818194e-15      -5.884289182434e-16 
  725       2.664984440158e-10       4.473363156975e-12      -1.645848423299e-11       1.132558925314e-14       2.022798399338e-14       5.427648253723e-15      -5.848099958275e-16 
  726       2.674922625450e-10       4.447103945974e-12      -1.655942829503e-11       1.133914959792e-14       2.012539157574e-14       5.433283591628e-15      -5.811443866844e-16 
  727       2.684949122567e-10       4.420329893072e-12      -1.665626858476e-11       1.135284977150e-14       2.002345593797e-14       5.438615927160e-15      -5.774342140655e-16 
  728       2.695058624868e-10       4.393053366583e-12      -1.674894689204e-11       1.136668907763e-14       1.992217083586e-14       5.443641332141e-15      -5.736816266084e-16 
  729       2.705245762723e-10       4.365286897267e-12      -1.683740466434e-11       1.138066680139e-14       1.982152987759e-14       5.448355854910e-15      -5.698887984255e-16 
  730       2.715505103299e-10       4.337043178915e-12      -1.692158300591e-11       1.139478220913e-14       1.972152652305e-14       5.452755520256e-15      -5.660579291927e-16 
  731       2.725831150329e-10       4.308335068928e-12      -1.700142267694e-11       1.140903454838e-14       1.962215408328e-14       5.456836329365e-15      -5.621912442385e-16 
  732       2.736218343899e-10       4.279175588903e-12      -1.707686409272e-11       1.142342304780e-14       1.952340571981e-14       5.460594259758e-15      -5.582909946323e-16 
  733       2.746661060226e-10       4.249577925209e-12      -1.714784732286e-11       1.143794691707e-14       1.942527444407e-14       5.464025265231e-15      -5.543594572734e-16 
  734       2.757153611432e-10       4.219555429573e-12      -1.721431209042e-11       1.145260534682e-14       1.932775311674e-14       5.467125275797e-15      -5.503989349796e-16 
  735       2.767690245329e-10       4.189121619661e-12      -1.727619777109e-11       1.146739750855e-14       1.923083444715e-14       5.469890197627e-15      -5.464117565760e-16 
  736       2.778265145195e-10       4.158290179658e-12      -1.733344339240e-11       1.148232255456e-14       1.913451099266e-14       5.472315912987e-15      -5.424002769838e-16 
  737       2.788872429551e-10       4.127074960856e-12      -1.738598763283e-11       1.149737961786e-14       1.903877515806e-14       5.474398280184e-15      -5.383668773088e-16 
  738       2.799506151947e-10       4.095489982227e-12      -1.743376882104e-11       1.151256781210e-14       1.894361919489e-14       5.476133133502e-15      -5.343139649305e-16 
  739       2.810160611970e-10       4.063549319707e-12      -1.747673699120e-11       1.152788592964e-14       1.884903622828e-14       5.477516978695e-15      -5.302435515175e-16 
  740       2.820831295476e-10       4.031266770444e-12      -1.751489031170e-11       1.154333152945e-14       1.875502336064e-14       5.478549094627e-15      -5.261559777585e-16 
  741       2.831513952483e-10       3.998656183077e-12      -1.754823937378e-11       1.155890183105e-14       1.866157862798e-14       5.479229472991e-15      -5.220511636371e-16 
  742       2.842204287461e-10       3.965731568990e-12      -1.757679520235e-11       1.157459401458e-14       1.856869997767e-14       5.479558126616e-15      -5.179290282207e-16 
  743       2.852897959176e-10       3.932507102873e-12      -1.760056925774e-11       1.159040522067e-14       1.847638526805e-14       5.479535089555e-15      -5.137894896571e-16 
  744       2.863590580544e-10       3.898997123283e-12      -1.761957343758e-11       1.160633255025e-14       1.838463226801e-14       5.479160417181e-15      -5.096324651701e-16 
  745       2.874277718474e-10       3.865216133193e-12      -1.763382007859e-11       1.162237306448e-14       1.829343865665e-14       5.478434186278e-15      -5.054578710563e-16 
  746       2.884954893715e-10       3.831178800557e-12      -1.764332195841e-11       1.163852378451e-14       1.820280202282e-14       5.477356495138e-15      -5.012656226805e-16 
  747       2.895617580705e-10       3.796899958865e-12      -1.764809229738e-11       1.165478169143e-14       1.811271986479e-14       5.475927463650e-15      -4.970556344722e-16 
  748       2.906261207419e-10       3.762394607699e-12      -1.764814476043e-11       1.167114372605e-14       1.802318958981e-14       5.474147233397e-15      -4.928278199218e-16 
  749       2.916881155213e-10       3.727677913293e-12      -1.764349345885e-11       1.168760678879e-14       1.793420851372e-14       5.472015967747e-15      -4.885820915764e-16 
  750       2.927472758677e-10       3.692765209088e-12      -1.763415295211e-11       1.170416773954e-14       1.784577386060e-14       5.469533851945e-15      -4.843183610363e-16 
  751       2.938031305474e-10       3.657671996293e-12      -1.762013824970e-11       1.172082339749e-14       1.775788276232e-14       5.466701093211e-15      -4.800365389508e-16 
  752       2.948552036196e-10       3.622413944437e-12      -1.760146481293e-11       1.173757054101e-14       1.767053225818e-14       5.463517920828e-15      -4.757365350144e-16 
  753       2.959030144205e-10       3.587006891932e-12      -1.757814855675e-11       1.175440590748e-14       1.758371929451e-14       5.459984586238e-15      -4.714182579632e-16 
  754       2.969460775485e-10       3.551466846629e-12      -1.755020585160e-11       1.177132619316e-14       1.749744072427e-14       5.456101363134e-15      -4.670816155706e-16 
  755       2.979839028486e-10       3.515809986371e-12      -1.751765352518e-11       1.178832805306e-14       1.741169330665e-14       5.451868547557e-15      -4.627265146436e-16 
  756       2.990159953971e-10       3.480052659559e-12      -1.748050886432e-11       1.180540810076e-14       1.732647370671e-14       5.447286457983e-15      -4.583528610191e-16 
  757       3.000418554866e-10       3.444211385700e-12      -1.743878961675e-11       1.182256290827e-14       1.724177849494e-14       5.442355435420e-15      -4.539605595597e-16 
  758       3.010609786107e-10       3.408302855972e-12      -1.739251399295e-11       1.183978900593e-14       1.715760414689e-14       5.437075843502e-15      -4.495495141501e-16 
  759       3.020728554485e-10       3.372343933779e-12      -1.734170066796e-11       1.185708288220e-14       1.707394704279e-14       5.431448068580e-15      -4.451196276930e-16 
  760       3.030769718495e-10       3.336351655306e-12      -1.728636878320e-11       1.187444098356e-14       1.699080346712e-14       5.425472519816e-15      -4.406708021054e-16 
  761       3.040728088183e-10       3.300343230079e-12      -1.722653794831e-11       1.189185971435e-14       1.690816960825e-14       5.419149629278e-15      -4.362029383146e-16 
  762       3.050598424993e-10       3.264336041524e-12      -1.716222824291e-11       1.190933543662e-14       1.682604155804e-14       5.412479852029e-15      -4.317159362543e-16 
  763       3.060375441615e-10       3.228347647520e-12      -1.709346021849e-11       1.192686447000e-14       1.674441531142e-14       5.405463666227e-15      -4.272096948609e-16 
  764       3.070053801833e-10       3.192395780962e-12      -1.702025490019e-11       1.194444309153e-14       1.666328676602e-14       5.398101573209e-15      -4.226841120695e-16 
  765       3.079628120369e-10       3.156498350312e-12      -1.694263378861e-11       1.196206753555e-14       1.658265172178e-14       5.390394097595e-15      -4.181390848099e-16 
  766       3.089092962734e-10       3.120673440162e-12      -1.686061886166e-11       1.197973399350e-14       1.650250588056e-14       5.382341787370e-15      -4.135745090030e-16 
  767       3.098442845075e-10       3.084939311789e-12      -1.677423257636e-11       1.199743861385e-14       1.642284484569e-14       5.373945213988e-15      -4.089902795567e-16 
  768       3.107672234018e-10       3.049314403715e-12      -1.668349787066e-11       1.201517750188e-14       1.634366412166e-14       5.365204972458e-15      -4.043862903621e-16 
  769       3.116775546523e-10       3.013817332258e-12      -1.658843816528e-11       1.203294671958e-14       1.626495911368e-14       5.356121681438e-15      -3.997624342896e-16 
  770       3.125747149722e-10       2.978466892099e-12      -1.648907736548e-11       1.205074228550e-14       1.618672512729e-14       5.346695983332e-15      -3.951186031850e-16 
  771       3.134581360775e-10       2.943282056830e-12      -1.638543986292e-11       1.206856017459e-14       1.610895736795e-14       5.336928544380e-15      -3.904546878658e-16 
  772       3.143272446712e-10       2.908281979518e-12      -1.627755053750e-11       1.208639631806e-14       1.603165094068e-14       5.326820054752e-15      -3.857705781170e-16 
  773       3.151814624282e-10       2.873485993262e-12      -1.616543475911e-11       1.210424660324e-14       1.595480084967e-14       5.316371228642e-15      -3.810661626875e-16 
  774       3.160202059800e-10       2.838913611745e-12      -1.604911838950e-11       1.212210687343e-14       1.587840199783e-14       5.305582804360e-15      -3.763413292860e-16 
  775       3.168428868996e-10       2.804584529799e-12      -1.592862778409e-11       1.213997292776e-14       1.580244918646e-14       5.294455544426e-15      -3.715959645774e-16 
  776       3.176489116857e-10       2.770518623956e-12      -1.580398979379e-11       1.215784052104e-14       1.572693711482e-14       5.282990235665e-15      -3.668299541788e-16 
  777       3.184376817483e-10       2.736735953010e-12      -1.567523176679e-11       1.217570536361e-14       1.565186037975e-14       5.271187689294e-15      -3.620431826553e-16 
  778       3.192086596899e-10       2.703255080522e-12      -1.554238715976e-11       1.219356327788e-14       1.557721417297e-14       5.259049578284e-15      -3.572356959867e-16 
  779       3.199615695461e-10       2.670088006723e-12      -1.540551248288e-11       1.221141067148e-14       1.550299638813e-14       5.246580966440e-15      -3.524081923149e-16 
  780       3.206962002700e-10       2.637245142672e-12      -1.526467067617e-11       1.222924407269e-14       1.542920555251e-14       5.233787826930e-15      -3.475615403915e-16 
  781       3.214123397732e-10       2.604736979926e-12      -1.511992553186e-11       1.224705997445e-14       1.535584013262e-14       5.220676209579e-15      -3.426966179698e-16 
  782       3.221097749236e-10       2.572574090758e-12      -1.497134169730e-11       1.226485483425e-14       1.528289853395e-14       5.207252241127e-15      -3.378143118330e-16 
  783       3.227882915435e-10       2.540767128392e-12      -1.481898467794e-11       1.228262507402e-14       1.521037910073e-14       5.193522125494e-15      -3.329155178225e-16 
  784       3.234476744067e-10       2.509326827219e-12      -1.466292084021e-11       1.230036708002e-14       1.513828011565e-14       5.179492144029e-15      -3.280011408664e-16 
  785       3.240877072374e-10       2.478264003026e-12      -1.450321741448e-11       1.231807720269e-14       1.506659979963e-14       5.165168655779e-15      -3.230720950075e-16 
  786       3.247081727073e-10       2.447589553224e-12      -1.433994249797e-11       1.233575175660e-14       1.499533631155e-14       5.150558097742e-15      -3.181293034318e-16 
  787       3.253088524336e-10       2.417314457066e-12      -1.417316505771e-11       1.235338702027e-14       1.492448774798e-14       5.135666985128e-15      -3.131736984965e-16 
  788       3.258895269771e-10       2.387449775882e-12      -1.400295493343e-11       1.237097923610e-14       1.485405214296e-14       5.120501911616e-15      -3.082062217588e-16 
  789       3.264499758399e-10       2.358006653294e-12      -1.382938284051e-11       1.238852461024e-14       1.478402746772e-14       5.105069549619e-15      -3.032278240037e-16 
  790       3.269899774633e-10       2.328996315449e-12      -1.365252037293e-11       1.240601931246e-14       1.471441163041e-14       5.089376650534e-15      -2.982394652725e-16 
  791       3.275093092254e-10       2.300430071239e-12      -1.347244000615e-11       1.242345947607e-14       1.464520247589e-14       5.073430045009e-15      -2.932421148910e-16 
  792       3.280077474396e-10       2.272319312532e-12      -1.328921510010e-11       1.244084119779e-14       1.457639778543e-14       5.057236643198e-15      -2.882367514981e-16 
  793       3.284850673516e-10       2.244675514391e-12      -1.310291990204e-11       1.245816053762e-14       1.450799527649e-14       5.040803435019e-15      -2.832243630736e-16 
  794       3.289410431381e-10       2.217510235303e-12      -1.291362954956e-11       1.247541351874e-14       1.443999260241e-14       5.024137490418e-15      -2.782059469668e-16 
  795       3.293754479040e-10       2.190835117403e-12      -1.272142007346e-11       1.249259612739e-14       1.437238735224e-14       5.007245959622e-15      -2.731825099248e-16 
  796       3.297880536807e-10       2.164661886699e-12      -1.252636840072e-11       1.250970431279e-14       1.430517705039e-14       4.990136073404e-15      -2.681550681206e-16 
  797       3.301786314235e-10       2.139002353299e-12      -1.232855235737e-11       1.252673398696e-14       1.423835915645e-14       4.972815143335e-15      -2.631246471816e-16 
  798       3.305469510102e-10       2.113868411634e-12      -1.212805067149e-11       1.254368102467e-14       1.417193106489e-14       4.955290562051e-15      -2.580922822179e-16 
  799       3.308927812380e-10       2.089272040684e-12      -1.192494297609e-11       1.256054126326e-14       1.410589010482e-14       4.937569803505e-15      -2.530590178502e-16 
  800       3.312158898223e-10       2.065225304204e-12      -1.171930981205e-11       1.257731050262e-14       1.404023353972e-14       4.919660423231e-15      -2.480259082386e-16 
  801       3.315160433939e-10       2.041740350948e-12      -1.151123263109e-11       1.259398450496e-14       1.397495856722e-14       4.901570058600e-15      -2.429940171107e-16 
  802       3.317930074970e-10       2.018829414896e-12      -1.130079379862e-11       1.261055899480e-14       1.391006231882e-14       4.883306429080e-15      -2.379644177896e-16 
  803       3.320465465873e-10       1.996504815477e-12      -1.108807659674e-11       1.262702965878e-14       1.384554185960e-14       4.864877336495e-15      -2.329381932228e-16 
  804       3.322764240297e-10       1.974778957796e-12      -1.087316522714e-11       1.264339214559e-14       1.378139418804e-14       4.846290665285e-15      -2.279164360099e-16 
  805       3.324824020960e-10       1.953664332857e-12      -1.065614481405e-11       1.265964206585e-14       1.371761623571e-14       4.827554382764e-15      -2.229002484312e-16 
  806       3.326642419630e-10       1.933173517792e-12      -1.043710140713e-11       1.267577499198e-14       1.365420486701e-14       4.808676539377e-15      -2.178907424759e-16 
  807       3.328217037104e-10       1.913319176083e-12      -1.021612198443e-11       1.269178645807e-14       1.359115687897e-14       4.789665268964e-15      -2.128890398704e-16 
  808       3.329545463184e-10       1.894114057788e-12      -9.993294455323e-12       1.270767195983e-14       1.352846900093e-14       4.770528789016e-15      -2.078962721067e-16 
  809       3.330625276656e-10       1.875570999766e-12      -9.768707663422e-12       1.272342695441e-14       1.346613789431e-14       4.751275400931e-15      -2.029135804705e-16 
  810       3.331454045272e-10       1.857702925904e-12      -9.542451389511e-12       1.273904686031e-14       1.340416015237e-14       4.731913490280e-15      -1.979421160696e-16 
  811       3.332029325723e-10       1.840522847340e-12      -9.314616354478e-12       1.275452705729e-14       1.334253229992e-14       4.712451527061e-15      -1.929830398621e-16 
  812       3.332348663624e-10       1.824043862690e-12      -9.085294222244e-12       1.276986288619e-14       1.328125079312e-14       4.692898065959e-15      -1.880375226850e-16 
  813       3.332409593487e-10       1.808279158272e-12      -8.854577602690e-12       1.278504964890e-14       1.322031201914e-14       4.673261746605e-15      -1.831067452819e-16 
  814       3.332209638702e-10       1.793242008330e-12      -8.622560054592e-12       1.280008260818e-14       1.315971229600e-14       4.653551293836e-15      -1.781918983320e-16 
  815       3.331746311517e-10       1.778945775263e-12      -8.389336088546e-12       1.281495698757e-14       1.309944787224e-14       4.633775517952e-15      -1.732941824777e-16 
  816       3.331017113013e-10       1.765403909848e-12      -8.155001169901e-12       1.282966797128e-14       1.303951492669e-14       4.613943314980e-15      -1.684148083536e-16 
  817       3.330020133785e-10       1.752627735971e-12      -7.919647950857e-12       1.284421121094e-14       1.297991004928e-14       4.594061861714e-15      -1.635547870633e-16 
  818       3.328755867770e-10       1.740619760988e-12      -7.683354887063e-12       1.285858435598e-14       1.292063169330e-14       4.574131165000e-15      -1.587142974522e-16 
  819       3.327225430778e-10       1.729380246322e-12      -7.446197423496e-12       1.287278555038e-14       1.286167874858e-14       4.554149415607e-15      -1.538933075894e-16 
  820       3.325429962807e-10       1.718909411952e-12      -7.208251749111e-12       1.288681292821e-14       1.280305006259e-14       4.534114784548e-15      -1.490917832847e-16 
  821       3.323370628136e-10       1.709207436244e-12      -6.969594799100e-12       1.290066461364e-14       1.274474444027e-14       4.514025423021e-15      -1.443096880795e-16 
  822       3.321048615409e-10       1.700274455777e-12      -6.730304257137e-12       1.291433872091e-14       1.268676064390e-14       4.493879462340e-15      -1.395469832373e-16 
  823       3.318465137722e-10       1.692110565171e-12      -6.490458557635e-12       1.292783335431e-14       1.262909739289e-14       4.473675013869e-15      -1.348036277347e-16 
  824       3.315621432707e-10       1.684715816915e-12      -6.250136888001e-12       1.294114660813e-14       1.257175336363e-14       4.453410168959e-15      -1.300795782517e-16 
  825       3.312518762624e-10       1.678090221192e-12      -6.009419190880e-12       1.295427656668e-14       1.251472718930e-14       4.433082998883e-15      -1.253747891625e-16 
  826       3.309158414440e-10       1.672233745708e-12      -5.768386166419e-12       1.296722130423e-14       1.245801745973e-14       4.412691554769e-15      -1.206892125261e-16 
  827       3.305541699923e-10       1.667146315521e-12      -5.527119274510e-12       1.297997888501e-14       1.240162272122e-14       4.392233867538e-15      -1.160227980772e-16 
  828       3.301669955723e-10       1.662827812866e-12      -5.285700737047e-12       1.299254736318e-14       1.234554147637e-14       4.371707947834e-15      -1.113754932166e-16 
  829       3.297544543461e-10       1.659278076982e-12      -5.044213540179e-12       1.300492478279e-14       1.228977218389e-14       4.351111785964e-15      -1.067472430018e-16 
  830       3.293166849814e-10       1.656496903942e-12      -4.802741436560e-12       1.301710917779e-14       1.223431325846e-14       4.330443351829e-15      -1.021379901381e-16 
  831       3.288538286603e-10       1.654484046479e-12      -4.561368947606e-12       1.302909857197e-14       1.217916307056e-14       4.309700594862e-15      -9.754767496874e-17 
  832       3.283660290879e-10       1.653239213814e-12      -4.320181365743e-12       1.304089097898e-14       1.212431994627e-14       4.288881443961e-15      -9.297623546596e-17 
  833       3.278534325008e-10       1.652762071481e-12      -4.079264756661e-12       1.305248440225e-14       1.206978216714e-14       4.267983807424e-15      -8.842360722145e-17 
